postUrl,sharedPostUrl,type,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,viewCount,action,profileUrl,timestamp,postTimestamp,videoUrl,sharedJobUrl
https://www.linkedin.com/feed/update/urn:li:activity:6983847392370434048,,Image,https://media.licdn.com/dms/image/C4E22AQGTklBJRqEXGA/feedshare-shrink_800/0/1665078970627?e=1725494400&v=beta&t=OCBa3kKL5ILFgT-rqScUAWqqMAZNNbFXiQ19CG0_DCw,"I'm really excited to announce the launch of Vegan Media Market, a Fiverr alternative for vegan professionals and business owners! 

Joining as either a buyer or seller is completely free and can be done at https://lnkd.in/eDruqAu7

I'm really proud of what myself and the rest of the team at VEG3 have built here and am really exicted to see so much interest in it already, with more than 50 freelance services already listed!",121,14,3,1yr,4444,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.737Z,2022-10-06T17:56:11.951Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6975554786154708992,https://www.linkedin.com/feed/update/urn:li:activity:6975538814928699392/,Image,https://media.licdn.com/dms/image/C4E22AQH-TW5RKm6oCA/feedshare-shrink_800/0/1663098051791?e=1725494400&v=beta&t=xSunke2Tq5KSppNstCNOsmo71ef1FL3o3ipDxle4ITU,"I'm really excited to announce the launch of Vegcademy, a free educational platform designed to help the vegan movement level up their digital marketing skills, starting with a course teaching vegan charities how to apply for and manage a Google Ad Grant.",23,3,0,1yr,898,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.738Z,2022-09-13T20:44:20.560Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6965014750070022145,,Image,https://media.licdn.com/dms/image/C5622AQE6jPII-S51fw/feedshare-shrink_800/0/1660588919388?e=1725494400&v=beta&t=qBhH_LVlt4IIKUu_pSN_wqoYDZgzd8VDlQOZrBnxpZk,"As part of our marketing programme for animal charities, this month we're working with Pawamedics, a non-profit organisation in the US that helps pet owners cover veterinary bills.

Both Maddie and Sam (our founders) love their rescued animals so much that they can't imagine anything worse than one of their pets suffering from an easily preventable disease but not being able to afford the treatment needed to save them.

That's why we support Pawamedics' work to make pet insurance affordable and accessible to everyone. So that no one has to choose between their furry friend's health and their budget anymore 🐾 ❤️

Soon we'll share what steps we'll take to create and optimise several of their Google Ads campaigns - so stay tuned!

#googleads #charityprogram #googleadsgrantprogram",4,0,1,1yr,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.740Z,2022-08-15T18:42:00.133Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6956071470309511168,,Image,https://media.licdn.com/dms/image/C4E22AQFg1d4H4LXWkQ/feedshare-shrink_800/0/1658456674840?e=1725494400&v=beta&t=8ZEryG49KLVtbzldZf-Jd9_4yvmkxlZ80QTiqS_x5tY,"Historically speaking, there are two things that have happened in virtually every recession. 

First, most businesses go into panic mode and cut their marketing spend trying to save costs. 
 
Then they wonder why they're not selling anything and go out of business.
 
Second, a minority of businesses do the opposite and actually increase their marketing spend.
 
The businesses that increase their spend take over market share from their scared competition and come out the other side of the economic downturn stronger than ever.
 
If you run a vegan business that's been affected by the economic downturn, do not cut your marketing spend. 
 
Instead, start looking for ways to optimise your spend to maximise your return on investment.",5,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.741Z,2022-07-22T02:24:36.080Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6951290808146763776,,Image,https://media.licdn.com/dms/image/C4D22AQGhcXGngX-BRw/feedshare-shrink_800/0/1657316876755?e=1725494400&v=beta&t=buuNj50Cx0vwK5nbLINDWmxlQw6-jMfIziOA74Ulq8U,"Unfortunately Creative Compass has just been hit by a wave of anti-vegan trolls who are giving us 1-star reviews because they don't want to see vegan businesses succeed 

If you support the work we do to help save animals by making vegan businesses and animal charities more profitable, please leave a positive review or recommendation on our Facebook page: https://lnkd.in/dwe3M5Dn",15,6,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.742Z,2022-07-08T21:47:57.400Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6950198628875407360,https://vegancreativecompass.com/blog/7-ways-to-get-more-customers-for-your-vegan-restaurant,Article,,"One of the most challenging parts of running a vegan restaurant is growing your customer base. That's why we've created this checklist for entrepreneurs looking to expand their vegan food empires.

These tips are designed to help you grow your restaurant in an ethical and sustainable way—without losing sight of what made it special from day one.",3,0,1,2yr,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.743Z,2022-07-05T21:28:01.570Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6937646134676848640,https://www.vwire.com/vegan-charities-to-recieve-1-4-million-in-free-funding,Article,,Today we've launched our new charity program where we will be helping vegan and animal rights charities with $1.4 million dollars worth of free advertising every year!,24,1,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.743Z,2022-06-01T06:08:53.739Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6937627029345304578,https://www.linkedin.com/feed/update/urn:li:activity:6937618858010644480/,Video (LinkedIn Source),https://media.licdn.com/dms/image/C4D05AQGLozLJF9ZMoA/videocover-low/0/1654057209626?e=1723244400&v=beta&t=oKP8HYo8_vD8-B9aQPMfEInK3pISdQkZdA7mjeec96k,"We have big, exciting news! 😃 

Today we've launched our new charity program where we will be helping vegan and animal rights charities with $1.4 million dollars worth of free advertising every year. 

If you have a vegan charitable organisation, apply now here: https://lnkd.in/d6gDKdHT",6,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.745Z,2022-06-01T04:52:58.673Z,blob:https://www.linkedin.com/b828a1fe-7c3c-4314-af90-ec213026d94e,
https://www.linkedin.com/feed/update/urn:li:activity:6935728855139667968,https://www.linkedin.com/feed/update/urn:li:activity:6935703264470446081/,Video (LinkedIn Source),https://media.licdn.com/dms/image/C4E05AQFZ0ixflFwZ2A/videocover-high/0/1653600489844?e=1723244400&v=beta&t=CNDaXIdkKAsTNwmVpWyxfEEE_5LEwR1cK9rb_yFdKvw,https://lnkd.in/efvxKxcw,5,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.746Z,2022-05-26T23:10:18.676Z,blob:https://www.linkedin.com/93e03488-8133-457d-94f3-46c536ba09d1,
https://www.linkedin.com/feed/update/urn:li:activity:6935465136052649984,https://www.linkedin.com/feed/update/urn:li:activity:6935435875895902208/,Image,https://media.licdn.com/dms/image/C4D22AQHpk2lvCz122A/feedshare-shrink_800/0/1653536766900?e=1725494400&v=beta&t=N7EQF7UgM21LQ3axlO3jd2eOUyG3qLweDZvq8q4olKQ,"Investing in digital marketing is absolutely essential for any vegan business that wants to compete in the modern marketplace.

But what should you do if you’re just getting started and your marketing budget is virtually nonexistent?

The answer is simple, work with a vegan freelancer on Fiverr! 😉

We’ve done the hard work of finding the best vegan freelancers. Find the complete list here: https://lnkd.in/dhMNA8ea",2,1,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.747Z,2022-05-26T05:42:23.146Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6930058221227307008,https://www.linkedin.com/feed/update/urn:li:activity:6930037034489171968/,Image,https://media.licdn.com/dms/image/C5622AQEfXYE0D3aPPQ/feedshare-shrink_800/0/1652249582696?e=1725494400&v=beta&t=Acj-HcwdyewLnu93XAvkQinnNXYhJ6kwukAA1MndvEs,"Your vegan business should not make this common mistake: Assume that just because your product is vegan, your customers are too. 

The flexitarian market is the fastest-growing segment of consumers interested in vegan products. 

Flexitarians are categorized as consumers who want to diversify their diets with more plant-based options but do not follow a strict vegan/vegetarian lifestyle. 

Do not ignore or exclude flexitarians because they are driving the plant-based boom! 

Source: Euromonitor Health and Nutrition Survey (2020).",4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.748Z,2022-05-11T07:37:14.196Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6927364427059003393,https://www.linkedin.com/feed/update/urn:li:activity:6927304085138264064/,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQF5l_oR-paFYw/videocover-high/0/1651597985236?e=1723244400&v=beta&t=5qgG9moyqBLD-JlQhzD-apcQHOiuUHQzu2zqsQgpg9c,"We know that for many people, becoming vegan and staying vegan is not an easy thing to do. 

Studies show there are four main barriers to veganism.

As a vegan business, you need to understand these barriers before you start marketing your vegan products. 

Learn how to properly navigate and address these four barriers now: https://lnkd.in/gHh49e4Q",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.750Z,2022-05-03T21:13:03.618Z,blob:https://www.linkedin.com/06705442-e591-46ae-8f54-6b257fe66e06,
https://www.linkedin.com/feed/update/urn:li:activity:6925172691482161152,https://faunalytics.org/relative-effectiveness,Article,,"New studies reveal the impact of different forms of animal advocacy on changing people's diets. If you want to effectively influence people to go vegan, you should read this.",8,0,2,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.750Z,2022-04-27T20:03:53.136Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6920974887993974784,https://faunalytics.org/a-lesson-in-bias-during-plant-based-interventions/,Article,,"This study proves there is a HUGE difference between how people SAY a vegan documentary will change their behaviour and how it ACTUALLY does.

What's the lesson for vegan business owners? Split test your marketing strategies and let the resulting evidence guide your decisions, not your assumptions or other people's opinions.",3,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.751Z,2022-04-16T06:03:18.793Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6920824086919073792,https://vegancreativecompass.com/blog/proof-that-meat-related-labels-increase-sales-of-vegan-meat-study,Article,,"Should vegan businesses be using words like “chicken” and “bacon” to describe their plant based products?

The results from these recent studies reveal that the answer is a definite yes!",4,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:31.752Z,2022-04-15T20:04:05.015Z,,
