baslik,text,label
kopektapar,"hayvan severler için değil, köpek severler için yapılan bir tanımlamadır. çok kısa bir özet geçeyim, detaylısını aşağıya yazarım. özet: eğer herhangi bir hayvanın yaşam hakkını diğerlerinden önde görüyor, ona sunduğunuz imkanlar dahilinde diğer canlıların yaşam hakkını sınırlandırıyorsanız siz hayvansever değilsinizdir. bundan sonra köpektapar denmiş, keditapar denmiş, tavşantapar denmiş fark etmez. öncelikle her ne kadar ""hayvansever"" tanımlamasını sevmesem de, kendi adıma tüm hayvanları seven, hepsinin daha iyi bir yaşama sahip olmasını dileyen bir insanım. buna kedi, köpek, fare, civciv vs. her hayvan dahil. bana göre bu zaten insanda olması gereken sabit bir özellik diye düşünüyorum. bu sebeple hayvansever tanımlamasını sevmiyorum zaten. neyse, köpektapar olayına gelirsek. bu lafa bozulanların %90'ı eminim laf onları tam karşıladığı için çıldırıyorlar. çünkü gerçekten köpeklere tapıyorlar. köpekler için yaptıkları şeylerin neye yol açtığının bir gram farkında değiller. umurlarında da değil zaten. köpekleri bir araya toplayıp, toplu mama verip çeteleşmelerine olanak sağlamaları, üreme hızlarını artırmaları, kısırlaştırma için gerekli sürelere imkan vermeden 1-5-20-150-600 gibi hızlı sayılarda birden üretmeleri ne gibi bir soruna yol açar umurlarında bile değil. sağlıklı düşünebilen bir insan, bir hayvan popülasyonunun bir yerde artmasının, başka hayvanların yaşamını tehlikeye atacağını bilir. orta sonda gösteriyorlar bu basit bilgiyi. sokakta 30 köpek varsa, o sokakta artık kedi yoktur. sokakta 50 kedi varsa, o sokakta fare yoktur. farenin olmaması bile birçok soruna yol açar, zincirleme olarak insan hayatını etkiler. her köpek saldırgan değildir, ancak çeteleşen her köpek grubu elbet bir gün saldırır. bu sebeple potansiyel tehlikedir. sağlıklı düşünen insanların, hayvanseverlerin anlattığı da budur. kapınızın önünde beslediğiniz 5 köpek sizi çok sevebilir. ancak 100 metre ileride ayşe teyzenin beslediği 10 köpek ve 200 metre ileride fatma teyzenin beslediği 15 köpek ile birleştiğinde, bir gün bu 30 köpek sizi paramparça edebilir. etmese bile travma yaşatabilir. alnınızda hayvansever yazmıyor. bu köpekler de çeteleştiğinde vahşileşiyor. dolayısıyla sizi değil, kendi annesini tanımıyorlar. böyle bir travma ile karşılaşan hayvanseverler zaten belli bir süre sonra sağlıklı düşünen tarafa geçiyor. köpektapar kelimesi de zaten sağlıklı düşünemeyen, köpeklere sonsuz güvenen insanlara deniyor. yahu köpek bu. her ne kadar akıllı, eğitilebilir bir canlı olsa bile köpek. içgüdüleri ile yaşayan bir canlı. kendisini tehlikede hissettiği an sahibini bile yiyebilir. her hayvan yapabilir bunu. kedi de bir anda sahibine saldırabilir. tam olarak neye güveniyorsunuz da ""onlar yapmaz."" diyebiliyorsunuz. içgüdü ile yaşayan bir hayvana bu kadar güvenebilmek için ona tapmanız gerekir, ya da ilah olarak görmeniz gerekir. e bu durumda zaten ""köpektapar"" kelimesi tam olarak sizi karşılıyor. niye kızıyorsunuz? sokakta besleyip, çeteleşmelerine olanak verdiğiniz köpekler geceleri eve gidip derin uyku çekiyor falan mı zannediyorsunuz? sokak aralarında kedi-fare kovalayıp, boğup bırakıyorlar. yemiyorlar evet. tamamen içgüdüsel olarak boğazlayıp öldürüyorlar ve öylece bırakıyorlar. bir kedinin ya da bir farenin yaşam hakkı neden köpekten daha değersiz? tam olarak kim karar veriyor buna? köpeklerin daha iyi bir yaşama sahip olması için çabalayan, aynı zamanda diğer hayvanlar için de aynısını dileyen insanlar var. işte onlara kimse köpektapar demiyor. onlar da üzerine alınmıyor zaten. sokaktaki köpekler sefil bir yaşamı hak etmiyor. mama şirketlerinden aldığınız kalitesiz mamalar da emin olun onlara ekstra bir katkı sunmuyor, sadece birkaç yıl daha yaşıyorlar o kadar. bu birkaç yıl içinde de fırsat bulurlarsa diğer canlıları öldürüyorlar. peki ne yapılmalı? hiçbir köpeğin uyutulması ya da daha kötü ortamlara mahkum edilmesi gerekmiyor. bunun için gerçekten hayvanseverlerin olduğu bir kurulun devletle veya belediyelerle görüşerek bir plan dahilinde sayılarını azaltması gerekiyor. bu da planlı kısırlaştırma ve kısırlaştırılmayan hayvanların daha modern yerlere nakli ile olur. şu anki sistem değil nüfuslarını azaltmak, her geçen gün daha da artmalarına yol açıyor. 5-6 sene içinde bu durum gerçekten içinden çıkılamaz hale gelecek. ve ne yazık ki belediyeler bir noktadan sonra çok sert önlemler alacak. bunun yaşanmaması için önceden önlem almanın çok daha faydalı olduğunu düşünüyorum. elbette ""köpektaparlar"" yaptıklarının hata olduğunun farkına varıp, sağlıklı bir birey gibi düşünmeye başlarlarsa.",2
basibos-kopek-sorunu,"bugün bir hayvan barınağına gittik ve yarısından fazlası boştu. başıboş köpekler yüzünden sokakta kendi köpeğimizle rahatça yürüyemiyoruz. kafede orda burda otururken sağdan bir köpek soldan bir kedi çıkıyo. asla rahatça yemek yiyemiyoruz. haftasonu balık yemeye gittik solumdaki sandalyeye kedi atladı diğer taraftan at gibi bir sokak köpeği geldi. dün kahve içmeye çıktık keza aynısı ( sigara kullandığımız için açık kısımda oturuyoruz) sayıları gün geçtikçe artıyo, çok bunaldık artık bu durumdan.",2
kopektapar,"bu ruh hastaları toplumun ciddi bir kesiminin ""hayvan düşmanı"" olduğunu iddia eder, bu kadar da gerizekalıdırlar işte. oğlum bir insan neden hayvan düşmanı olsun lan ? bırak hayvan düşmanlığını, sokaklarda olmaması gerektiğini söylediğimiz köpekleri bile görünce çoğu zaman başlarını okşuyoruz. salak mısınız oğlum siz ? hayvana neden düşman olalım ? adı üstünde hayvan.hayvanın hayvan olduğunu bildiğimiz için sokakta olmalarını istemiyoruz zaten. sokaklarda aslan gezen bir şehir olabilir miydi ? olsaydı ve sokaklarda aslan olmasa mı acaba diyen bir insan aslan düşmanı mı olacaktı ? sizin gibi ruh hastası gerizekalılar mıyız da hayvanlara düşman olalım amk ?",0
basibos-kopek-sorunu,ülke olarak cidden akıl tutulması yaşıyoruz 1000 adet köpek tekir yaylasında adam kemikle besliyor bu köpekler sürüleşir kurtlasir doğada bir tane yaban hayvanı bırakmaz.,2
kopek,"üstteki yazar nezdinde herkes okusun: köpek çok büyük sorumluluk, heves edilmesini anlıyorum ama her canımız çeken şeyi yapsaydık... önce; köpek maması fiyatlarını araştırın, orta kaliteli mamalar aylık 1500 tl. veteriner masraflarını araştırın, en basit tam kan sayımı testi 2000 tl. bütün ilaçlar vitaminler bilmemneler yurtdışından dövizle geliyor. bana koymaz zenginim diyorsan; sabah 1 akşam 1 günde 2 defa dışarı tuvalete çıkması lazım. çalışıyorsan okuyorsan günde kaç saat boş vaktin var? 1 saatin gitti, bu hayvanın enerjisinide atması lazım ilk 7 yıl oyun isteyecek, ayrıca onun tüyünü koltuklardan kıyafetlerden temizlemek, sokaktan gelince ayaklarını silmek de vakit alıyor. hadi diyelim boş vaktinde var; iradeli ve sorumluluk sahibi bir insan olman lazım. nasılsa birşey yapmaz diye sokakta tasmasız gezdirirsen, evdeyken havlarsa, kaka yaptığında parklardan toplamazsan bütün mahalleyle sorun yaşarsın. bu devirde millet neden bana baktın diye birbirini öldürüyor. son olarak hayvanın cinsiyet ve yaşı kadar ırkıda önemli. sokaktan barınaktan alınabilir ama sokağa atılmış bir pitbull yada husky alırsan hayvana yazık edersin, kaçınılmaz son o tür köpekleri 3-5 ay sonra bakamayıp sokağa geri atarlar. açık açık yazıyorum: pitbull rottveiler doberman dogo argentino ve benzeri köpekleri unut saldırgandırlar. huskyler konuşan hayvanlardır ve kazma içgüdüleri vardır, apartmanda olmaz. alman çoban köpekleri kalça problemi yaşar genetiği bozuk ırk. pug-bulldog-chiuvava-pomerian bunlar oyuncak hayvandırlar genetiği bozuk ırklar. genetik özellikleri 30 yıllık tecrübeli eğitmensen bi yere kadar kontrol altında tutabilrisin ama de-ğiş-tire-mez-sin! ben 35 yıllık tecrübemle son köpeğimden sonra bir daha köpek almam. köpeğim son 3 yılında felç oldu ve neredeyse full time hasta bakıcılık yaptım. hayvanınızın son zamanlarında veterinerlerin ne kadar bilgisiz ve kötü niyetli olduğunu anlamak zorunda kalacaksınız. bacağı kırılan hayvanın bacağını kesen, kanser yada felç olan hayvanı ötenaziyle uyutalım diyen esnaflar bunlar. bütün bunlara okeysen, alacağın hayvan 2 aylıktan küçük olmalıdır, dişi olmalıdır ve yukarıdaki ırkların kırması olmamalıdır. 2 aylıktan büyük bir köpek alırsan öncesinde ne travma yaşadığını bilemezsin ve değiştirmen mümkün olmaz. en güzeli sokaktakileri sev besle, barınağa götür kısırlaştır. bahçeli ev yoksa çok zor.",3
basibos-kopek-sorunu,itlerin hayatını insan hayatına öncelleyen herkes bizzat it çeteleri tarafından aksine ikna edilir inşallah :),0
basibos-kopek-sorunu,"çocukların parkta güvenle oynayamaması, yetişkinlerin sokakta rahatça, arkalarına bakmadan yürüyemiyor oluşu bazı insanları nasıl rahatsız etmez anlamak mümkün değil. gelin köpektaparların argümanlarına bakalım.. 1- başıboş köpeklerin verdiği zararların daha fazlasını insanlar birbirine veriyor... doğrudur 85 milyon içinden bazı insanların, sayısal olarak daha çok istismar, cinayet ve bilumum suçlara karıştığı gerçek. bu suçlar cezalandırılıyor ki sokakta başıboş köpek görmek istemeyen bizler bunların suçlarının daha da arttırılmasını istiyor/söylüyoruz zaten. dolayısıyla bu argüman sokakta başıboş yırtıcı hayvan dolaşmasına bahane olamaz. 2-belediyeler görevini yapmıyor, hayvanlar kısırlaştırılırsa hayvanlar eceliyle ölür ve bu sorun ortadan kalkar. belediyelerin görevini yapmadığı gerçek, ancak zaten 10 milyon üzerinde olduğu söylenen ve müthiş bir hızla artan popülasyonun kusursuzca kısırlaştırılması, sokağa hayvan terk edenlerin hakkıyla takip edilip cezalandırılması hayatın doğal akışına aykırıdır. bu türkiye'nin hiç bir belediyesinin becerebileceği bir iş değildir. dolayısıyla bu argüman yıllardır denenip becerilememiş ve aksi sonuç vermiş, yanlış bir argümandır. 3-barınakların hali perişan, köpekler orada sefalet içinde yaşar, vicdan buna el vermez. sizin vicdanınız nasıl bir vicdan ki köpeğin üzerinde çatı bile olmadan soğukta, sıcakta, karda, yağmurda sokakta yatmasına, bir kap su/mama koyup vicdanını rahatlatmak isteyen tesadüfen biri çıkarsa diye beklemesine razı geliyor. sokakta tüm parazitler, hastalıklar, açlık sefalet varken bu köpeklerin düzenli beslendiği ve veteriner gözetiminde sağlığı takip edildiği barınaklara sevk edilmesi daha doğru değil midir? burada köpektaparların hepsi böyle barınaklar yok diyecektir haliyle. belediyelerin yaptığı gereksiz harcamaları hepimiz görüyoruz, 2 makam aracı satsalar dev bir kompleks inşa edebilirler. dolayısıyla belediyelere baskı yapmak, gerçek hayvan severlerin organizasyonuyla mama/yemek temini yapmak en kolay/adil yoldur. aslında yukarıda sayılan maddeler birer teferruattır. hiç bir medeni ülkede şehirlerin sokaklarında insan öldürebilen hayvanlar başı boş gezemez. emin olun bununla mücadele eden insanlar evlerinde sokaktan sahiplendiği hayvanları beslerken, bu köpek taparlar cins köpekler alabilmek için binlerce dolar para saçıyor. hepiniz etrafınızda bu tipleri görüyorsunuz. sokakta, varoşta yürümüyor, toplu taşıma kullanmıyor oluşları bunları gerçeklerden koparıyor. ve tabi mama lobisi denen hırsızlar, daha çok kar amacıyla bu sorunun bitmesini istemiyor. duygu sömürüsü ile zengin olup, sosyal medyadan bizleri linçleyerek, sosyal sorumluluk maskesi altında daha çok mama satarak cepleri doldurmaya devam edecekler. insanlar da linç yememek için bunlara ses çıkarmıyor, lütfen sizde bu mahalle baskısını kırın ve ses çıkarın.",2
kopektapar,köpektaparlara sorum : çoğunuz vegan değilsiniz et yiyorsunuz. buna ek olarak yazın evinizi sinekler bassa nerede bu belediye dersiniz aynı tutumu diğer haşerelere de yapıyorsunuz. peki sizin için bir köpeğin bir koyundan veya bir sinekten üstün kılan şey nedir ? hangi ahlaki etik değerlere dayanarak bu yargıya varıyorsunuz ?,0
basibos-kopek-sorunu,"bir türün insan öldürmesi o türün itlafını gerektiriyorsa ilk kendinizi itlaf edin. insan kadar insan öldüren, doğaya zarar veren başka bir varlık yok. intihar ederek beni mutlu edebilirsiniz. ayrıca madem toplanabiliyordu bu hayvanlar, neden zamanında toplayıp kısırlaştırılmadılar? yine kendi suçunuzu garibanların hayatını alarak kapatmaya çalışıyorsunuz. seçimlere kurban ediyorsunuz hayvanları. yapmayın! tanım: insanların diğer canlılardan öncelikli olduğunu zanneden cahil serzenişi.",3
kopek,"hakkı çok yenen, hakaretlere konu olan varlık. popülaritede nedense bir kedi olamamıştır hiçbir zaman, ama onun sevgisi apayrıdır. bir gün, hayvan barınaklarında biriyle karşılaşmıştım. yazlıkta koruma amacı gütsün hem sevip hep oynayalım diye düşünmüş, ""pet şop"" yerine yetim bu yavruların olduğu yere gitmiştim. içerisinde bir tanesi benden kaçar gibi yapıp aslında benim yanıma gelir gibi yapınca, kendisi arkadaşım olmaya karar verince ben de arkadaşlığını kabul ettim ve aldım, götürdüm. bir rottweiler kırması. biraz da şapşal bişi, koşarken yan yan koşar, kulaklarını sallaya sallaya koştururdu, kollarına al dermiş gibi bir de ağzı açık. her koşuşunda kollarıma aldım. hiçbir zaman ben gelmem de demedi. hep adını seslendiğimde koştu. gece korkmasın, küçük, sataşmasınlar diye kapımdan ayırmadım, yeri geldi gece çıkıp sevdim. kendisine klübe yaptık. orada yatmaya devam etti. ona sataşırdık, evin çitlerinden dışarıya atardık. hemen ağlamaya başlardı, biz de kıyamaz içeriye alırdık. bir gün kaşına yalaya bir hal oldu, bir baktık ki karıncalar üstünü sarmış, hemen yıkadık. yıkanırken korktu tabi ama sevince uysallaştı. küçükken ısıra ısıra kevgir gibi oldu bacaklarım, gittim oyuncak kemik aldım kalsiyumlu falan, ısırmaya onla devam etti. şımarıklıktan kudurunca hırlar sıpa. bir gün bize yavaş yavaş yürürken birden yana devrildi. hepimizin aklı çıktı. ayılttık ama kaybedeceğiz diye endişelendik. ilk defa, o gün bir veterinere gittik, apar topar hem de. ""endişelenmeyin birşeyi yok"" dedi, rahatladık. ""yan yan koşuyor, bunla (sinirlerle) ilgisi var mı"" dedik, yok dedi ""şımarıklığındandır"". kulaklarını kontrol etti, denge ile ilgili sorun çıkmadı. ayrılıp işimin olduğu yere dönerken üzüldüm. yan yan koşarken videolarını çektim, bizim şapşal kollarıma atlarmış gibi hala, oturdum, dudaklarım titriyor bir baktım, özlemişim baya. baba kelime, kendi babasına emanet etmiş dönerken, arada gidip geldiğinde cevap aynı ""kocaman delikanlı olmuş, ama aynı dolanma, aynı sevgi!"" şimdi bir düşünüyorum. bir canlı. seni koşulsuz seviyor. o kadar da çok seviyor ki, belki sen onu öldüreceksin beş dakika sonra, belki aç bırakacaksın günlerce, belki eziyet edeceksin. ama o bunu bilmiyor, hatta umursamıyor bile. adını seslenince kollarına koşturuyor gözleri gözlerine bakıyor. katıksız bir sevgidir köpeğinki. duru ve berraktır. dozajı yüksektir. zaten bu yüzdendir ki, bazı hayvan severler içindeki insan sevgisini yitirerek karşısındakine saldırırlar. çünkü bağımlı yapacak, senin duygusal dozajını zorlayacak bir sevgi yoğunluğudur. normalde hayvanları seven biriydim, ama bir de sahip olmak gerekirmiş. bugüne kadar irili ufaklı hayvan sevmişliğim vardır ama köpeğinki cidden başka. metroda, gidip bir daha dönemeyen ölmüş sahibi dönecek diye tam 7 yıl bekleyen bir sadakate ve sevgiye sahip bir canlı, onunla olmadan uzaktan anlamak zormuş.",3
