Entity,Code,Year,"Meat, turkey | 00001080 || Producing or slaughtered animals | 005321 || animals"
Southern Asia (FAO),,1969,410000
Southern Asia (FAO),,1970,425000
Southern Asia (FAO),,1971,440000
Southern Asia (FAO),,1972,455000
Southern Asia (FAO),,1973,470000
Southern Asia (FAO),,1974,486000
Southern Asia (FAO),,1975,482000
Southern Asia (FAO),,1976,510000
Southern Asia (FAO),,1977,538000
Southern Asia (FAO),,1978,550000
Southern Asia (FAO),,1979,570000
Southern Asia (FAO),,1980,585000
Southern Asia (FAO),,1981,600000
Southern Asia (FAO),,1982,618000
Southern Asia (FAO),,1983,650000
Southern Asia (FAO),,1984,700000
Southern Asia (FAO),,1985,800000
Southern Asia (FAO),,1986,900000
Southern Asia (FAO),,1987,1043000
Southern Asia (FAO),,1988,1100000
Southern Asia (FAO),,1989,1200000
Southern Asia (FAO),,1990,1400000
Southern Asia (FAO),,1991,1600000
Southern Asia (FAO),,1992,1800000
Southern Asia (FAO),,1993,2023000
Southern Asia (FAO),,1994,2200000
Southern Asia (FAO),,1995,2200000
Southern Asia (FAO),,1996,2300000
Southern Asia (FAO),,1997,2300000
Southern Asia (FAO),,1998,2100000
Southern Asia (FAO),,1999,2000000
Southern Asia (FAO),,2000,2000000
Southern Asia (FAO),,2001,2000000
Southern Asia (FAO),,2002,2000000
Southern Asia (FAO),,2003,2000000
Southern Asia (FAO),,2004,2000000
Southern Asia (FAO),,2005,2000000
Southern Asia (FAO),,2006,2000000
Southern Asia (FAO),,2007,2000000
Southern Asia (FAO),,2008,2000000
Southern Asia (FAO),,2009,2000000
Southern Asia (FAO),,2010,2000000
Southern Asia (FAO),,2011,2000000
Southern Asia (FAO),,2012,2002000
Southern Asia (FAO),,2013,2005000
Southern Asia (FAO),,2014,2013000
Southern Asia (FAO),,2015,2014000
Southern Asia (FAO),,2016,2016000
Southern Asia (FAO),,2017,2017000
Southern Asia (FAO),,2018,1981000
Southern Asia (FAO),,2019,1930000
Southern Asia (FAO),,2020,1863000
Southern Asia (FAO),,2021,1780000
Southern Europe (FAO),,1961,3995000
Southern Europe (FAO),,1962,4035000
Southern Europe (FAO),,1963,3958000
Southern Europe (FAO),,1964,4078000
Southern Europe (FAO),,1965,4841000
Southern Europe (FAO),,1966,5423000
Southern Europe (FAO),,1967,6190000
Southern Europe (FAO),,1968,6705000
Southern Europe (FAO),,1969,7359000
Southern Europe (FAO),,1970,10129000
Southern Europe (FAO),,1971,15853000
Southern Europe (FAO),,1972,18061000
Southern Europe (FAO),,1973,21474000
Southern Europe (FAO),,1974,23437000
Southern Europe (FAO),,1975,24402000
Southern Europe (FAO),,1976,26942000
Southern Europe (FAO),,1977,29391000
Southern Europe (FAO),,1978,31182000
Southern Europe (FAO),,1979,33185000
Southern Europe (FAO),,1980,36651000
Southern Europe (FAO),,1981,38991000
Southern Europe (FAO),,1982,39848000
Southern Europe (FAO),,1983,42870000
Southern Europe (FAO),,1984,41570000
Southern Europe (FAO),,1985,41585000
Southern Europe (FAO),,1986,42345000
Southern Europe (FAO),,1987,44481000
Southern Europe (FAO),,1988,45691000
Southern Europe (FAO),,1989,47356000
Southern Europe (FAO),,1990,51781000
Southern Europe (FAO),,1991,50920000
Southern Europe (FAO),,1992,49117000
Southern Europe (FAO),,1993,46817000
Southern Europe (FAO),,1994,48132000
Southern Europe (FAO),,1995,50748000
Southern Europe (FAO),,1996,53047000
Southern Europe (FAO),,1997,52996000
Southern Europe (FAO),,1998,56236000
Southern Europe (FAO),,1999,54564000
Southern Europe (FAO),,2000,53526000
Southern Europe (FAO),,2001,48596000
Southern Europe (FAO),,2002,56848000
Southern Europe (FAO),,2003,39215000
Southern Europe (FAO),,2004,39261000
Southern Europe (FAO),,2005,40584000
Southern Europe (FAO),,2006,36328000
Southern Europe (FAO),,2007,37997000
Southern Europe (FAO),,2008,40243000
Southern Europe (FAO),,2009,39160000
Southern Europe (FAO),,2010,48289000
Southern Europe (FAO),,2011,50355000
Southern Europe (FAO),,2012,55120000
Southern Europe (FAO),,2013,53684000
Southern Europe (FAO),,2014,54929000
Southern Europe (FAO),,2015,57717000
Southern Europe (FAO),,2016,61044000
Southern Europe (FAO),,2017,59381000
Southern Europe (FAO),,2018,60523000
Southern Europe (FAO),,2019,62117000
Southern Europe (FAO),,2020,63305000
Southern Europe (FAO),,2021,60672000
Spain,ESP,1961,600000
Spain,ESP,1962,600000
Spain,ESP,1963,600000
Spain,ESP,1964,750000
Spain,ESP,1965,750000
Spain,ESP,1966,750000
Spain,ESP,1967,750000
Spain,ESP,1968,750000
Spain,ESP,1969,750000
Spain,ESP,1970,750000
Spain,ESP,1971,750000
Spain,ESP,1972,750000
Spain,ESP,1973,750000
Spain,ESP,1974,1000000
Spain,ESP,1975,1250000
Spain,ESP,1976,2250000
Spain,ESP,1977,2500000
Spain,ESP,1978,2500000
Spain,ESP,1979,3250000
Spain,ESP,1980,3500000
Spain,ESP,1981,3750000
Spain,ESP,1982,4000000
Spain,ESP,1983,4000000
Spain,ESP,1984,4250000
Spain,ESP,1985,4750000
Spain,ESP,1986,4750000
Spain,ESP,1987,5000000
Spain,ESP,1988,5250000
Spain,ESP,1989,5750000
Spain,ESP,1990,7250000
Spain,ESP,1991,8000000
Spain,ESP,1992,8250000
Spain,ESP,1993,5750000
Spain,ESP,1994,5750000
Spain,ESP,1995,5000000
Spain,ESP,1996,5250000
Spain,ESP,1997,5500000
Spain,ESP,1998,5500000
Spain,ESP,1999,5500000
Spain,ESP,2000,5500000
Spain,ESP,2001,5500000
Spain,ESP,2002,3900000
Spain,ESP,2003,3898000
Spain,ESP,2004,3431000
Spain,ESP,2005,3359000
Spain,ESP,2006,3551000
Spain,ESP,2007,4050000
Spain,ESP,2008,4243000
Spain,ESP,2009,4300000
Spain,ESP,2010,14592000
Spain,ESP,2011,16268000
Spain,ESP,2012,18986000
Spain,ESP,2013,19175000
Spain,ESP,2014,19995000
Spain,ESP,2015,22043000
Spain,ESP,2016,24550000
Spain,ESP,2017,25310000
Spain,ESP,2018,27021000
Spain,ESP,2019,27482000
Spain,ESP,2020,27413000
Spain,ESP,2021,26639000
Sweden,SWE,1961,150000
Sweden,SWE,1962,200000
Sweden,SWE,1963,250000
Sweden,SWE,1964,290000
Sweden,SWE,1965,300000
Sweden,SWE,1966,348000
Sweden,SWE,1967,348000
Sweden,SWE,1968,348000
Sweden,SWE,1969,458000
Sweden,SWE,1970,547000
Sweden,SWE,1971,344000
Sweden,SWE,1972,276000
Sweden,SWE,1973,470000
Sweden,SWE,1974,530000
Sweden,SWE,1975,540000
Sweden,SWE,1976,472000
Sweden,SWE,1977,439000
Sweden,SWE,1978,526000
Sweden,SWE,1979,573000
Sweden,SWE,1980,645000
Sweden,SWE,1981,684000
Sweden,SWE,1982,530000
Sweden,SWE,1983,679000
Sweden,SWE,1984,473000
Sweden,SWE,1985,554000
Sweden,SWE,1986,576000
Sweden,SWE,1987,729000
Sweden,SWE,1988,790000
Sweden,SWE,1989,673000
Sweden,SWE,1990,660000
Sweden,SWE,1991,591000
Sweden,SWE,1992,610000
Sweden,SWE,1993,641000
Sweden,SWE,1994,742000
Sweden,SWE,1995,740000
Sweden,SWE,1996,740000
Sweden,SWE,1997,740000
Sweden,SWE,1998,700000
Sweden,SWE,1999,700000
Sweden,SWE,2000,650000
Sweden,SWE,2001,650000
Sweden,SWE,2002,650000
Sweden,SWE,2003,650000
Sweden,SWE,2004,600000
Sweden,SWE,2005,565000
Sweden,SWE,2006,490000
Sweden,SWE,2007,430000
Sweden,SWE,2008,471000
Sweden,SWE,2009,477000
Sweden,SWE,2010,495000
Sweden,SWE,2011,574000
Sweden,SWE,2012,466000
Sweden,SWE,2013,452000
Sweden,SWE,2014,421000
Sweden,SWE,2015,465000
Sweden,SWE,2016,518000
Sweden,SWE,2017,511000
Sweden,SWE,2018,509000
Sweden,SWE,2019,497000
Sweden,SWE,2020,512000
Sweden,SWE,2021,520000
Switzerland,CHE,1990,278000
Switzerland,CHE,1991,360000
Switzerland,CHE,1992,460000
Switzerland,CHE,1993,410000
Switzerland,CHE,1994,440000
Switzerland,CHE,1995,490000
Switzerland,CHE,1996,490000
Switzerland,CHE,1997,475000
Switzerland,CHE,1998,595000
Switzerland,CHE,1999,545000
Switzerland,CHE,2000,520000
Switzerland,CHE,2001,470000
Switzerland,CHE,2002,490000
Switzerland,CHE,2003,480000
Switzerland,CHE,2004,520000
Switzerland,CHE,2005,540000
Switzerland,CHE,2006,520000
Switzerland,CHE,2007,310000
Switzerland,CHE,2008,220000
Switzerland,CHE,2009,215000
Switzerland,CHE,2010,225000
Switzerland,CHE,2011,228000
Switzerland,CHE,2012,220000
Switzerland,CHE,2013,239000
Switzerland,CHE,2014,266000
Switzerland,CHE,2015,260000
Switzerland,CHE,2016,280000
Switzerland,CHE,2017,300000
Switzerland,CHE,2018,364000
Switzerland,CHE,2019,356000
Switzerland,CHE,2020,412000
Switzerland,CHE,2021,390000
Syria,SYR,1961,170000
Syria,SYR,1962,170000
Syria,SYR,1963,180000
Syria,SYR,1964,200000
Syria,SYR,1965,190000
Syria,SYR,1966,210000
Syria,SYR,1967,230000
Syria,SYR,1968,210000
Syria,SYR,1969,210000
Syria,SYR,1970,220000
Syria,SYR,1971,220000
Syria,SYR,1972,200000
Syria,SYR,1973,210000
Syria,SYR,1974,260000
Syria,SYR,1975,300000
Syria,SYR,1976,300000
Syria,SYR,1977,300000
Syria,SYR,1978,300000
Syria,SYR,1979,290000
Syria,SYR,1980,280000
Syria,SYR,1981,280000
Syria,SYR,1982,280000
Syria,SYR,1983,250000
Syria,SYR,1984,220000
Syria,SYR,1985,190000
Syria,SYR,1986,180000
Syria,SYR,1987,180000
Syria,SYR,1988,180000
Syria,SYR,1989,210000
Syria,SYR,1990,210000
Syria,SYR,1991,200000
Syria,SYR,1992,200000
Syria,SYR,1993,200000
Syria,SYR,1994,250000
Syria,SYR,1995,250000
Syria,SYR,1996,230000
Syria,SYR,1997,210000
Syria,SYR,1998,190000
Syria,SYR,1999,190000
Syria,SYR,2000,180000
Syria,SYR,2001,170000
Syria,SYR,2002,170000
Syria,SYR,2003,170000
Syria,SYR,2004,170000
Syria,SYR,2005,150000
Syria,SYR,2006,150000
Syria,SYR,2007,160000
Syria,SYR,2008,200000
Syria,SYR,2009,149000
Syria,SYR,2010,47000
Syria,SYR,2011,39000
Syria,SYR,2012,39000
Syria,SYR,2013,39000
Syria,SYR,2014,38000
Syria,SYR,2015,33000
Syria,SYR,2016,37000
Syria,SYR,2017,31000
Syria,SYR,2018,32000
Syria,SYR,2019,29000
Syria,SYR,2020,28000
Syria,SYR,2021,27000
Taiwan,TWN,1961,657000
Taiwan,TWN,1962,662000
Taiwan,TWN,1963,697000
Taiwan,TWN,1964,736000
Taiwan,TWN,1965,819000
Taiwan,TWN,1966,899000
Taiwan,TWN,1967,945000
Taiwan,TWN,1968,1004000
Taiwan,TWN,1969,1044000
Taiwan,TWN,1970,1093000
Taiwan,TWN,1971,1098000
Taiwan,TWN,1972,1152000
Taiwan,TWN,1973,1209000
Taiwan,TWN,1974,1245000
Taiwan,TWN,1975,1314000
Taiwan,TWN,1976,1377000
Taiwan,TWN,1977,1398000
Taiwan,TWN,1978,1398000
Taiwan,TWN,1979,1409000
Taiwan,TWN,1980,1381000
Taiwan,TWN,1981,1310000
Taiwan,TWN,1982,1238000
Taiwan,TWN,1983,1281000
Taiwan,TWN,1984,1274000
Taiwan,TWN,1985,1163000
Taiwan,TWN,1986,1383000
Taiwan,TWN,1987,1111000
Taiwan,TWN,1988,920000
Taiwan,TWN,1989,899000
Taiwan,TWN,1990,758000
Taiwan,TWN,1991,636000
Taiwan,TWN,1992,543000
Taiwan,TWN,1993,521000
Taiwan,TWN,1994,458000
Taiwan,TWN,1995,415000
Taiwan,TWN,1996,398000
Taiwan,TWN,1997,429000
Taiwan,TWN,1998,432000
Taiwan,TWN,1999,488000
Taiwan,TWN,2000,500000
Taiwan,TWN,2001,458000
Taiwan,TWN,2002,387000
Taiwan,TWN,2003,364000
Taiwan,TWN,2004,386000
Taiwan,TWN,2005,376000
Taiwan,TWN,2006,335000
Taiwan,TWN,2007,301000
Taiwan,TWN,2008,280000
Taiwan,TWN,2009,230000
Taiwan,TWN,2010,216000
Taiwan,TWN,2011,249000
Taiwan,TWN,2012,237000
Taiwan,TWN,2013,221000
Taiwan,TWN,2014,212000
Taiwan,TWN,2015,197000
Taiwan,TWN,2016,184000
Taiwan,TWN,2017,185000
Taiwan,TWN,2018,178000
Taiwan,TWN,2019,160000
Taiwan,TWN,2020,194000
Taiwan,TWN,2021,173000
Tunisia,TUN,1984,110000
Tunisia,TUN,1985,220000
Tunisia,TUN,1986,360000
Tunisia,TUN,1987,515000
Tunisia,TUN,1988,580000
Tunisia,TUN,1989,1100000
Tunisia,TUN,1990,930000
Tunisia,TUN,1991,900000
Tunisia,TUN,1992,2300000
Tunisia,TUN,1993,2800000
Tunisia,TUN,1994,3000000
Tunisia,TUN,1995,2700000
Tunisia,TUN,1996,3050000
Tunisia,TUN,1997,3700000
Tunisia,TUN,1998,3650000
Tunisia,TUN,1999,4000000
Tunisia,TUN,2000,5150000
Tunisia,TUN,2001,5350000
Tunisia,TUN,2002,4900000
Tunisia,TUN,2003,5000000
Tunisia,TUN,2004,5000000
Tunisia,TUN,2005,5174000
Tunisia,TUN,2006,4446000
Tunisia,TUN,2007,6301000
Tunisia,TUN,2008,6350000
Tunisia,TUN,2009,6700000
Tunisia,TUN,2010,7800000
Tunisia,TUN,2011,7000000
Tunisia,TUN,2012,9900000
Tunisia,TUN,2013,10500000
Tunisia,TUN,2014,11400000
Tunisia,TUN,2015,11212000
Tunisia,TUN,2016,11697000
Tunisia,TUN,2017,11475000
Tunisia,TUN,2018,12010000
Tunisia,TUN,2019,12347000
Tunisia,TUN,2020,12816000
Tunisia,TUN,2021,13281000
Turkey,TUR,1961,1680000
Turkey,TUR,1962,1690000
Turkey,TUR,1963,1720000
Turkey,TUR,1964,1710000
Turkey,TUR,1965,1670000
Turkey,TUR,1966,1750000
Turkey,TUR,1967,1800000
Turkey,TUR,1968,1780000
Turkey,TUR,1969,1960000
Turkey,TUR,1970,2330000
Turkey,TUR,1971,2180000
Turkey,TUR,1972,2290000
Turkey,TUR,1973,2170000
Turkey,TUR,1974,2580000
Turkey,TUR,1975,2700000
Turkey,TUR,1976,2700000
Turkey,TUR,1977,2990000
Turkey,TUR,1978,3040000
Turkey,TUR,1979,3000000
Turkey,TUR,1980,3250000
Turkey,TUR,1981,3240000
Turkey,TUR,1982,3340000
Turkey,TUR,1983,3530000
Turkey,TUR,1984,3640000
Turkey,TUR,1985,3950000
Turkey,TUR,1986,4310000
Turkey,TUR,1987,4170000
Turkey,TUR,1988,3980000
Turkey,TUR,1989,4310000
Turkey,TUR,1990,4500000
Turkey,TUR,1991,4690000
Turkey,TUR,1992,4860000
Turkey,TUR,1993,5170000
Turkey,TUR,1994,5180000
Turkey,TUR,1995,5340000
Turkey,TUR,1996,227000
Turkey,TUR,1997,115000
Turkey,TUR,1998,101000
Turkey,TUR,1999,1424000
Turkey,TUR,2000,2292000
Turkey,TUR,2001,1707000
Turkey,TUR,2002,2412000
Turkey,TUR,2003,3637000
Turkey,TUR,2004,4182000
Turkey,TUR,2005,4417000
Turkey,TUR,2006,1747000
Turkey,TUR,2007,3620000
Turkey,TUR,2008,3454000
Turkey,TUR,2009,2982000
Turkey,TUR,2010,3657000
Turkey,TUR,2011,4044000
Turkey,TUR,2012,4764000
Turkey,TUR,2013,4574000
Turkey,TUR,2014,5174000
Turkey,TUR,2015,5360000
Turkey,TUR,2016,4663000
Turkey,TUR,2017,5219000
Turkey,TUR,2018,6779000
Turkey,TUR,2019,6188000
Turkey,TUR,2020,6064000
Turkey,TUR,2021,5170000
Ukraine,UKR,1992,2855000
Ukraine,UKR,1993,2573000
Ukraine,UKR,1994,2512000
Ukraine,UKR,1995,2298000
Ukraine,UKR,1996,2220000
Ukraine,UKR,1997,2239000
Ukraine,UKR,1998,2233000
Ukraine,UKR,1999,2411000
Ukraine,UKR,2000,2437000
Ukraine,UKR,2001,2491000
Ukraine,UKR,2002,2624000
Ukraine,UKR,2003,2803000
Ukraine,UKR,2004,2683000
Ukraine,UKR,2005,2790000
Ukraine,UKR,2006,2260000
Ukraine,UKR,2007,2722000
Ukraine,UKR,2008,2579000
Ukraine,UKR,2009,2792000
Ukraine,UKR,2010,2324000
Ukraine,UKR,2011,2456000
Ukraine,UKR,2012,2308000
Ukraine,UKR,2013,2388000
Ukraine,UKR,2014,2721000
Ukraine,UKR,2015,2917000
Ukraine,UKR,2016,2449000
Ukraine,UKR,2017,2636000
Ukraine,UKR,2018,2609000
Ukraine,UKR,2019,2527000
Ukraine,UKR,2020,2660000
Ukraine,UKR,2021,2489000
United Kingdom,GBR,1961,3625000
United Kingdom,GBR,1962,3125000
United Kingdom,GBR,1963,3625000
United Kingdom,GBR,1964,4000000
United Kingdom,GBR,1965,4500000
United Kingdom,GBR,1966,8200000
United Kingdom,GBR,1967,9000000
United Kingdom,GBR,1968,11580000
United Kingdom,GBR,1969,13000000
United Kingdom,GBR,1970,13800000
United Kingdom,GBR,1971,14200000
United Kingdom,GBR,1972,17256000
United Kingdom,GBR,1973,18969000
United Kingdom,GBR,1974,18413000
United Kingdom,GBR,1975,17000000
United Kingdom,GBR,1976,18800000
United Kingdom,GBR,1977,19627000
United Kingdom,GBR,1978,20515000
United Kingdom,GBR,1979,22842000
United Kingdom,GBR,1980,23388000
United Kingdom,GBR,1981,22199000
United Kingdom,GBR,1982,24725000
United Kingdom,GBR,1983,26009000
United Kingdom,GBR,1984,26331000
United Kingdom,GBR,1985,26742000
United Kingdom,GBR,1986,30159000
United Kingdom,GBR,1987,30511000
United Kingdom,GBR,1988,31474000
United Kingdom,GBR,1989,33670000
United Kingdom,GBR,1990,32456000
United Kingdom,GBR,1991,33052000
United Kingdom,GBR,1992,33000000
United Kingdom,GBR,1993,36000000
United Kingdom,GBR,1994,36000000
United Kingdom,GBR,1995,40000000
United Kingdom,GBR,1996,39000000
United Kingdom,GBR,1997,36000000
United Kingdom,GBR,1998,34000000
United Kingdom,GBR,1999,29000000
United Kingdom,GBR,2000,27000000
United Kingdom,GBR,2001,26000000
United Kingdom,GBR,2002,23000000
United Kingdom,GBR,2003,21000000
United Kingdom,GBR,2004,21000000
United Kingdom,GBR,2005,19363000
United Kingdom,GBR,2006,17232000
United Kingdom,GBR,2007,14880000
United Kingdom,GBR,2008,14925000
United Kingdom,GBR,2009,15482000
United Kingdom,GBR,2010,15600000
United Kingdom,GBR,2011,16900000
United Kingdom,GBR,2012,18400000
United Kingdom,GBR,2013,17500000
United Kingdom,GBR,2014,15400000
United Kingdom,GBR,2015,17000000
United Kingdom,GBR,2016,15600000
United Kingdom,GBR,2017,14300000
United Kingdom,GBR,2018,14800000
United Kingdom,GBR,2019,16100000
United Kingdom,GBR,2020,16200000
United Kingdom,GBR,2021,12000000
United States,USA,1961,93160000
United States,USA,1962,79048000
United States,USA,1963,82285000
United States,USA,1964,87625000
United States,USA,1965,92720000
United States,USA,1966,102646000
United States,USA,1967,114217000
United States,USA,1968,97424000
United States,USA,1969,95372000
United States,USA,1970,105549000
United States,USA,1971,111744000
United States,USA,1972,121315000
United States,USA,1973,123000000
United States,USA,1974,127000000
United States,USA,1975,119445000
United States,USA,1976,134337000
United States,USA,1977,128050000
United States,USA,1978,131801000
United States,USA,1979,146112000
United States,USA,1980,159055000
United States,USA,1981,166247000
United States,USA,1982,160376000
United States,USA,1983,164959000
United States,USA,1984,163619000
United States,USA,1985,175164000
United States,USA,1986,196873000
United States,USA,1987,231075000
United States,USA,1988,237453000
United States,USA,1989,251750000
United States,USA,1990,271199000
United States,USA,1991,276835000
United States,USA,1992,281404000
United States,USA,1993,276245000
United States,USA,1994,278911000
United States,USA,1995,281032000
United States,USA,1996,293290000
United States,USA,1997,290230000
United States,USA,1998,273013000
United States,USA,1999,265300000
United States,USA,2000,268100000
United States,USA,2001,269000000
United States,USA,2002,271244000
United States,USA,2003,267781000
United States,USA,2004,254308000
United States,USA,2005,248094000
United States,USA,2006,254716000
United States,USA,2007,264926000
United States,USA,2008,271265000
United States,USA,2009,245812000
United States,USA,2010,242619000
United States,USA,2011,246844000
United States,USA,2012,250192000
United States,USA,2013,239404000
United States,USA,2014,236617000
United States,USA,2015,232389000
United States,USA,2016,243255000
United States,USA,2017,241680000
United States,USA,2018,236860000
United States,USA,2019,227660000
United States,USA,2020,223003000
United States,USA,2021,215663000
Upper-middle-income countries,,1961,8943000
Upper-middle-income countries,,1962,9113000
Upper-middle-income countries,,1963,8953000
Upper-middle-income countries,,1964,9248000
Upper-middle-income countries,,1965,9662000
Upper-middle-income countries,,1966,10757000
Upper-middle-income countries,,1967,10534000
Upper-middle-income countries,,1968,10639000
Upper-middle-income countries,,1969,11029000
Upper-middle-income countries,,1970,12143000
Upper-middle-income countries,,1971,12950000
Upper-middle-income countries,,1972,13368000
Upper-middle-income countries,,1973,14960000
Upper-middle-income countries,,1974,17810000
Upper-middle-income countries,,1975,19033000
Upper-middle-income countries,,1976,19482000
Upper-middle-income countries,,1977,20230000
Upper-middle-income countries,,1978,20810000
Upper-middle-income countries,,1979,20897000
Upper-middle-income countries,,1980,23208000
Upper-middle-income countries,,1981,24929000
Upper-middle-income countries,,1982,26665000
Upper-middle-income countries,,1983,29233000
Upper-middle-income countries,,1984,32611000
Upper-middle-income countries,,1985,33154000
Upper-middle-income countries,,1986,32210000
Upper-middle-income countries,,1987,32951000
Upper-middle-income countries,,1988,31730000
Upper-middle-income countries,,1989,31146000
Upper-middle-income countries,,1990,33090000
Upper-middle-income countries,,1991,29724000
Upper-middle-income countries,,1992,29011000
Upper-middle-income countries,,1993,29620000
Upper-middle-income countries,,1994,28862000
Upper-middle-income countries,,1995,31327000
Upper-middle-income countries,,1996,27462000
Upper-middle-income countries,,1997,29632000
Upper-middle-income countries,,1998,30032000
Upper-middle-income countries,,1999,32765000
Upper-middle-income countries,,2000,37814000
Upper-middle-income countries,,2001,42010000
Upper-middle-income countries,,2002,44998000
Upper-middle-income countries,,2003,49188000
Upper-middle-income countries,,2004,52563000
Upper-middle-income countries,,2005,61211000
Upper-middle-income countries,,2006,59591000
Upper-middle-income countries,,2007,77979000
Upper-middle-income countries,,2008,88837000
Upper-middle-income countries,,2009,88402000
Upper-middle-income countries,,2010,92151000
Upper-middle-income countries,,2011,93413000
Upper-middle-income countries,,2012,96583000
Upper-middle-income countries,,2013,97784000
Upper-middle-income countries,,2014,92546000
Upper-middle-income countries,,2015,91611000
Upper-middle-income countries,,2016,94999000
Upper-middle-income countries,,2017,97524000
Upper-middle-income countries,,2018,96961000
Upper-middle-income countries,,2019,102774000
Upper-middle-income countries,,2020,104681000
Upper-middle-income countries,,2021,107321000
Uruguay,URY,1961,122000
Uruguay,URY,1962,110000
Uruguay,URY,1963,100000
Uruguay,URY,1964,90000
Uruguay,URY,1965,80000
Uruguay,URY,1966,74000
Uruguay,URY,1967,67000
Uruguay,URY,1968,70000
Uruguay,URY,1969,80000
Uruguay,URY,1970,92000
Uruguay,URY,1971,90000
Uruguay,URY,1972,85000
Uruguay,URY,1973,88000
Uruguay,URY,1974,90000
Uruguay,URY,1975,92000
Uruguay,URY,1976,94000
Uruguay,URY,1977,94000
Uruguay,URY,1978,96000
Uruguay,URY,1979,98000
Uruguay,URY,1980,98000
Uruguay,URY,1981,100000
Uruguay,URY,1982,100000
Uruguay,URY,1983,100000
Uruguay,URY,1984,100000
Uruguay,URY,1985,100000
Uruguay,URY,1986,105000
Uruguay,URY,1987,105000
Uruguay,URY,1988,110000
Uruguay,URY,1989,110000
Uruguay,URY,1990,110000
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0
Western Asia (FAO),,1961,3465000
Western Asia (FAO),,1962,3791000
Western Asia (FAO),,1963,3933000
Western Asia (FAO),,1964,3939000
Western Asia (FAO),,1965,4043000
Western Asia (FAO),,1966,4346000
Western Asia (FAO),,1967,4603000
Western Asia (FAO),,1968,5063000
Western Asia (FAO),,1969,5501000
Western Asia (FAO),,1970,6577000
Western Asia (FAO),,1971,7878000
Western Asia (FAO),,1972,9713000
Western Asia (FAO),,1973,10290000
Western Asia (FAO),,1974,11945000
Western Asia (FAO),,1975,14032000
Western Asia (FAO),,1976,14692000
Western Asia (FAO),,1977,16866000
Western Asia (FAO),,1978,16909000
Western Asia (FAO),,1979,16359000
Western Asia (FAO),,1980,16575000
Western Asia (FAO),,1981,17576000
Western Asia (FAO),,1982,17669000
Western Asia (FAO),,1983,20675000
Western Asia (FAO),,1984,18437000
Western Asia (FAO),,1985,17092000
Western Asia (FAO),,1986,18129000
Western Asia (FAO),,1987,20902000
Western Asia (FAO),,1988,12775000
Western Asia (FAO),,1989,12934000
Western Asia (FAO),,1990,13639000
Western Asia (FAO),,1991,14850000
Western Asia (FAO),,1992,16566000
Western Asia (FAO),,1993,19049000
Western Asia (FAO),,1994,20510000
Western Asia (FAO),,1995,20850000
Western Asia (FAO),,1996,14045000
Western Asia (FAO),,1997,14213000
Western Asia (FAO),,1998,14238000
Western Asia (FAO),,1999,15126000
Western Asia (FAO),,2000,23811000
Western Asia (FAO),,2001,21480000
Western Asia (FAO),,2002,22116000
Western Asia (FAO),,2003,21444000
Western Asia (FAO),,2004,22492000
Western Asia (FAO),,2005,22155000
Western Asia (FAO),,2006,18540000
Western Asia (FAO),,2007,19831000
Western Asia (FAO),,2008,18710000
Western Asia (FAO),,2009,17193000
Western Asia (FAO),,2010,17572000
Western Asia (FAO),,2011,17945000
Western Asia (FAO),,2012,18962000
Western Asia (FAO),,2013,17483000
Western Asia (FAO),,2014,19162000
Western Asia (FAO),,2015,20820000
Western Asia (FAO),,2016,18606000
Western Asia (FAO),,2017,19177000
Western Asia (FAO),,2018,20327000
Western Asia (FAO),,2019,21731000
Western Asia (FAO),,2020,18426000
Western Asia (FAO),,2021,18177000
Western Europe (FAO),,1961,11680000
Western Europe (FAO),,1962,11680000
Western Europe (FAO),,1963,11799000
Western Europe (FAO),,1964,11878000
Western Europe (FAO),,1965,11857000
Western Europe (FAO),,1966,12293000
Western Europe (FAO),,1967,13140000
Western Europe (FAO),,1968,13601000
Western Europe (FAO),,1969,15969000
Western Europe (FAO),,1970,17226000
Western Europe (FAO),,1971,17724000
Western Europe (FAO),,1972,19107000
Western Europe (FAO),,1973,30510000
Western Europe (FAO),,1974,33571000
Western Europe (FAO),,1975,30410000
Western Europe (FAO),,1976,35031000
Western Europe (FAO),,1977,41280000
Western Europe (FAO),,1978,43866000
Western Europe (FAO),,1979,52880000
Western Europe (FAO),,1980,57090000
Western Europe (FAO),,1981,53631000
Western Europe (FAO),,1982,57799000
Western Europe (FAO),,1983,60976000
Western Europe (FAO),,1984,57549000
Western Europe (FAO),,1985,63303000
Western Europe (FAO),,1986,72045000
Western Europe (FAO),,1987,80313000
Western Europe (FAO),,1988,85582000
Western Europe (FAO),,1989,92564000
Western Europe (FAO),,1990,106933000
