Entity,Code,Year,Bees | 00001181 || Stocks | 005114 || Number
Finland,FIN,2000,42000
Finland,FIN,2001,44000
Finland,FIN,2002,47000
Finland,FIN,2003,37000
Finland,FIN,2004,46000
Finland,FIN,2005,53000
Finland,FIN,2006,54000
Finland,FIN,2007,53000
Finland,FIN,2008,43000
Finland,FIN,2009,41000
Finland,FIN,2010,37000
Finland,FIN,2011,37000
Finland,FIN,2012,38000
Finland,FIN,2013,43000
Finland,FIN,2014,60000
Finland,FIN,2015,61000
Finland,FIN,2016,64000
Finland,FIN,2017,67000
Finland,FIN,2018,72300
Finland,FIN,2019,83900
Finland,FIN,2020,82000
Finland,FIN,2021,86000
France,FRA,1961,890000
France,FRA,1962,900000
France,FRA,1963,920000
France,FRA,1964,931518
France,FRA,1965,969314
France,FRA,1966,977426
France,FRA,1967,972093
France,FRA,1968,954213
France,FRA,1969,1097900
France,FRA,1970,1073900
France,FRA,1971,1000000
France,FRA,1972,731000
France,FRA,1973,1096000
France,FRA,1974,1039282
France,FRA,1975,970000
France,FRA,1976,1061650
France,FRA,1977,814000
France,FRA,1978,1153638
France,FRA,1979,1350000
France,FRA,1980,1100000
France,FRA,1981,1200000
France,FRA,1982,1200000
France,FRA,1983,1200000
France,FRA,1984,1200000
France,FRA,1985,1200000
France,FRA,1986,1200000
France,FRA,1987,1200000
France,FRA,1988,1066000
France,FRA,1989,1135000
France,FRA,1990,1121720
France,FRA,1991,1078220
France,FRA,1992,1061742
France,FRA,1993,1046612
France,FRA,1994,1032080
France,FRA,1995,1027002
France,FRA,1996,1016307
France,FRA,1997,1001834
France,FRA,1998,986337
France,FRA,1999,980116
France,FRA,2000,940185
France,FRA,2001,932004
France,FRA,2002,929440
France,FRA,2003,924760
France,FRA,2004,934872
France,FRA,2005,939765
France,FRA,2006,971297
France,FRA,2007,1031089
France,FRA,2008,1000095
France,FRA,2009,1016631
France,FRA,2010,981914
France,FRA,2011,839966
France,FRA,2012,820401
France,FRA,2013,794733
France,FRA,2014,767334
France,FRA,2015,800834
France,FRA,2016,803766
France,FRA,2017,859462
France,FRA,2018,1454000
France,FRA,2019,1584000
France,FRA,2020,1751000
France,FRA,2021,1808000
French Polynesia,PYF,1961,280
French Polynesia,PYF,1962,320
French Polynesia,PYF,1963,360
French Polynesia,PYF,1964,200
French Polynesia,PYF,1965,200
French Polynesia,PYF,1966,200
French Polynesia,PYF,1967,200
French Polynesia,PYF,1968,200
French Polynesia,PYF,1969,200
French Polynesia,PYF,1970,200
French Polynesia,PYF,1971,200
French Polynesia,PYF,1972,360
French Polynesia,PYF,1973,360
French Polynesia,PYF,1974,400
French Polynesia,PYF,1975,350
French Polynesia,PYF,1976,200
French Polynesia,PYF,1977,250
French Polynesia,PYF,1978,250
French Polynesia,PYF,1979,400
French Polynesia,PYF,1980,400
French Polynesia,PYF,1981,600
French Polynesia,PYF,1982,500
French Polynesia,PYF,1983,560
French Polynesia,PYF,1984,560
French Polynesia,PYF,1985,920
French Polynesia,PYF,1986,423
French Polynesia,PYF,1987,1050
French Polynesia,PYF,1988,1200
French Polynesia,PYF,1989,1700
French Polynesia,PYF,1990,2000
French Polynesia,PYF,1991,2000
French Polynesia,PYF,1992,2000
French Polynesia,PYF,1993,2000
French Polynesia,PYF,1994,2000
French Polynesia,PYF,1995,1600
French Polynesia,PYF,1996,1200
French Polynesia,PYF,1997,1000
French Polynesia,PYF,1998,1100
French Polynesia,PYF,1999,1150
French Polynesia,PYF,2000,1230
French Polynesia,PYF,2001,1230
French Polynesia,PYF,2002,1540
French Polynesia,PYF,2003,1920
French Polynesia,PYF,2004,1885
French Polynesia,PYF,2005,2115
French Polynesia,PYF,2006,1425
French Polynesia,PYF,2007,1920
French Polynesia,PYF,2008,1900
French Polynesia,PYF,2009,1900
French Polynesia,PYF,2010,1900
French Polynesia,PYF,2011,1900
French Polynesia,PYF,2012,1900
French Polynesia,PYF,2013,1900
French Polynesia,PYF,2014,1900
French Polynesia,PYF,2015,1846
French Polynesia,PYF,2016,1796
French Polynesia,PYF,2017,1839
French Polynesia,PYF,2018,1798
French Polynesia,PYF,2019,1746
French Polynesia,PYF,2020,1698
French Polynesia,PYF,2021,1654
Georgia,GEO,1992,65400
Georgia,GEO,1993,36400
Georgia,GEO,1994,35100
Georgia,GEO,1995,54700
Georgia,GEO,1996,65600
Georgia,GEO,1997,74700
Georgia,GEO,1998,78300
Georgia,GEO,1999,94200
Georgia,GEO,2000,97600
Georgia,GEO,2001,104896
Georgia,GEO,2002,140900
Georgia,GEO,2003,117900
Georgia,GEO,2004,133200
Georgia,GEO,2005,152030
Georgia,GEO,2006,149500
Georgia,GEO,2007,146300
Georgia,GEO,2008,183800
Georgia,GEO,2009,206900
Georgia,GEO,2010,256500
Georgia,GEO,2011,311500
Georgia,GEO,2012,328000
Georgia,GEO,2013,347500
Georgia,GEO,2014,398600
Georgia,GEO,2015,190700
Georgia,GEO,2016,197100
Georgia,GEO,2017,205300
Georgia,GEO,2018,240600
Georgia,GEO,2019,257800
Georgia,GEO,2020,257300
Georgia,GEO,2021,228500
Germany,DEU,1961,1997000
Germany,DEU,1962,1761000
Germany,DEU,1963,1743000
Germany,DEU,1964,1689600
Germany,DEU,1965,1720600
Germany,DEU,1966,1758900
Germany,DEU,1967,1650700
Germany,DEU,1968,1562700
Germany,DEU,1969,1612442
Germany,DEU,1970,1496784
Germany,DEU,1971,1484901
Germany,DEU,1972,1486914
Germany,DEU,1973,1452825
Germany,DEU,1974,1326174
Germany,DEU,1975,1588177
Germany,DEU,1976,1489471
Germany,DEU,1977,1506747
Germany,DEU,1978,1580848
Germany,DEU,1979,1533953
Germany,DEU,1980,1528800
Germany,DEU,1981,1550800
Germany,DEU,1982,1563100
Germany,DEU,1983,1544600
Germany,DEU,1984,1671000
Germany,DEU,1985,1677100
Germany,DEU,1986,1761600
Germany,DEU,1987,1886200
Germany,DEU,1988,1818700
Germany,DEU,1989,1805900
Germany,DEU,1990,1605000
Germany,DEU,1991,1215000
Germany,DEU,1992,1168000
Germany,DEU,1993,1120000
Germany,DEU,1994,1085000
Germany,DEU,1995,1047000
Germany,DEU,1996,1028000
Germany,DEU,1997,952000
Germany,DEU,1998,917000
Germany,DEU,1999,899000
Germany,DEU,2000,902000
Germany,DEU,2001,892723
Germany,DEU,2002,881987
Germany,DEU,2003,838832
Germany,DEU,2004,750525
Germany,DEU,2005,738933
Germany,DEU,2006,698290
Germany,DEU,2007,669999
Germany,DEU,2008,691689
Germany,DEU,2009,694851
Germany,DEU,2010,685441
Germany,DEU,2011,695052
Germany,DEU,2012,698714
Germany,DEU,2013,708775
Germany,DEU,2014,741461
Germany,DEU,2015,771851
Germany,DEU,2016,771850
Germany,DEU,2017,820000
Germany,DEU,2018,879000
Germany,DEU,2019,916000
Germany,DEU,2020,951000
Germany,DEU,2021,982000
Greece,GRC,1961,680000
Greece,GRC,1962,966000
Greece,GRC,1963,901321
Greece,GRC,1964,972163
Greece,GRC,1965,958000
Greece,GRC,1966,951749
Greece,GRC,1967,961433
Greece,GRC,1968,990977
Greece,GRC,1969,970689
Greece,GRC,1970,988799
Greece,GRC,1971,950865
Greece,GRC,1972,982377
Greece,GRC,1973,993083
Greece,GRC,1974,1003000
Greece,GRC,1975,998000
Greece,GRC,1976,1035000
Greece,GRC,1977,1108000
Greece,GRC,1978,1079000
Greece,GRC,1979,1094000
Greece,GRC,1980,1128000
Greece,GRC,1981,1191000
Greece,GRC,1982,1165049
Greece,GRC,1983,1197500
Greece,GRC,1984,1197501
Greece,GRC,1985,1237298
Greece,GRC,1986,1239127
Greece,GRC,1987,1237298
Greece,GRC,1988,1254116
Greece,GRC,1989,1254000
Greece,GRC,1990,1216000
Greece,GRC,1991,1201000
Greece,GRC,1992,1215000
Greece,GRC,1993,1203672
Greece,GRC,1994,1225694
Greece,GRC,1995,1229790
Greece,GRC,1996,1248208
Greece,GRC,1997,1263234
Greece,GRC,1998,1283733
Greece,GRC,1999,1289572
Greece,GRC,2000,1293185
Greece,GRC,2001,1294150
Greece,GRC,2002,1288104
Greece,GRC,2003,1294086
Greece,GRC,2004,1302244
Greece,GRC,2005,1313662
Greece,GRC,2006,1332992
Greece,GRC,2007,1343037
Greece,GRC,2008,1374919
Greece,GRC,2009,1386286
Greece,GRC,2010,1422123
Greece,GRC,2011,1427436
Greece,GRC,2012,1455013
Greece,GRC,2013,1456711
Greece,GRC,2014,1528767
Greece,GRC,2015,1449368
Greece,GRC,2016,1488609
Greece,GRC,2017,1557375
Greece,GRC,2018,1600064
Greece,GRC,2019,1686063
Greece,GRC,2020,1631000
Greece,GRC,2021,2183000
Guadeloupe,GLP,1961,500
Guadeloupe,GLP,1962,500
Guadeloupe,GLP,1963,500
Guadeloupe,GLP,1964,800
Guadeloupe,GLP,1965,1200
Guadeloupe,GLP,1966,1300
Guadeloupe,GLP,1967,750
Guadeloupe,GLP,1968,700
Guadeloupe,GLP,1969,700
Guadeloupe,GLP,1970,650
Guadeloupe,GLP,1971,750
Guadeloupe,GLP,1972,500
Guadeloupe,GLP,1973,500
Guadeloupe,GLP,1974,520
Guadeloupe,GLP,1975,800
Guadeloupe,GLP,1976,800
Guadeloupe,GLP,1977,900
Guadeloupe,GLP,1978,900
Guadeloupe,GLP,1979,800
Guadeloupe,GLP,1980,800
Guadeloupe,GLP,1981,800
Guadeloupe,GLP,1982,800
Guadeloupe,GLP,1983,800
Guadeloupe,GLP,1984,800
Guadeloupe,GLP,1985,800
Guadeloupe,GLP,1986,800
Guadeloupe,GLP,1987,800
Guadeloupe,GLP,1988,800
Guadeloupe,GLP,1989,800
Guadeloupe,GLP,1990,800
Guadeloupe,GLP,1991,800
Guadeloupe,GLP,1992,800
Guadeloupe,GLP,1993,500
Guadeloupe,GLP,1994,800
Guadeloupe,GLP,1995,800
Guadeloupe,GLP,1996,800
Guadeloupe,GLP,1997,800
Guadeloupe,GLP,1998,800
Guadeloupe,GLP,1999,800
Guadeloupe,GLP,2000,800
Guadeloupe,GLP,2001,800
Guadeloupe,GLP,2002,800
Guadeloupe,GLP,2003,800
Guadeloupe,GLP,2004,800
Guadeloupe,GLP,2005,800
Guadeloupe,GLP,2006,800
Guatemala,GTM,1961,180000
Guatemala,GTM,1962,188000
Guatemala,GTM,1963,188000
Guatemala,GTM,1964,121000
Guatemala,GTM,1965,145000
Guatemala,GTM,1966,169000
Guatemala,GTM,1967,170000
Guatemala,GTM,1968,172000
Guatemala,GTM,1969,175000
Guatemala,GTM,1970,176340
Guatemala,GTM,1971,176000
Guatemala,GTM,1972,176000
Guatemala,GTM,1973,188000
Guatemala,GTM,1974,194000
Guatemala,GTM,1975,198000
Guatemala,GTM,1976,200000
Guatemala,GTM,1977,200000
Guatemala,GTM,1978,190000
Guatemala,GTM,1979,185000
Guatemala,GTM,1980,180600
Guatemala,GTM,1981,182560
Guatemala,GTM,1982,185400
Guatemala,GTM,1983,188700
Guatemala,GTM,1984,230000
Guatemala,GTM,1985,230000
Guatemala,GTM,1986,240000
Guatemala,GTM,1987,235000
Guatemala,GTM,1988,230000
Guatemala,GTM,1989,200000
Guatemala,GTM,1990,205698
Guatemala,GTM,1991,206838
Guatemala,GTM,1992,199830
Guatemala,GTM,1993,170000
Guatemala,GTM,1994,140000
Guatemala,GTM,1995,110000
Guatemala,GTM,1996,95000
Guatemala,GTM,1997,80000
Guatemala,GTM,1998,60000
Guatemala,GTM,1999,50000
Guatemala,GTM,2000,49000
Guatemala,GTM,2001,65000
Guatemala,GTM,2002,79800
Guatemala,GTM,2003,75400
Guatemala,GTM,2004,76600
Guatemala,GTM,2005,76600
Guatemala,GTM,2006,120100
Guatemala,GTM,2007,120100
Guatemala,GTM,2008,120100
Guatemala,GTM,2009,122000
Guatemala,GTM,2010,93600
Guatemala,GTM,2011,95500
Guatemala,GTM,2012,104900
Guatemala,GTM,2013,109300
Guatemala,GTM,2014,98000
Guatemala,GTM,2015,118000
Guatemala,GTM,2016,106000
Guatemala,GTM,2017,105889
Guatemala,GTM,2018,101958
Guatemala,GTM,2019,99193
Guatemala,GTM,2020,91428
Guatemala,GTM,2021,85146
Guinea,GIN,1990,40000
Guinea,GIN,1991,40000
Guinea,GIN,1992,40000
Guinea,GIN,1993,40000
Guinea,GIN,1994,45000
Guinea,GIN,1995,45000
Guinea,GIN,1996,45000
Guinea,GIN,1997,50000
Guinea,GIN,1998,50000
Guinea,GIN,1999,50000
Guinea,GIN,2000,55700
Guinea,GIN,2001,56000
Guinea,GIN,2002,60000
Guinea,GIN,2003,60000
Guinea,GIN,2004,60000
Guinea,GIN,2005,60000
Guinea,GIN,2006,60500
Guinea,GIN,2007,61000
Guinea,GIN,2008,61500
Guinea,GIN,2009,61500
Guinea,GIN,2010,62000
Guinea,GIN,2011,62500
Guinea,GIN,2012,62500
Guinea,GIN,2013,62500
Guinea,GIN,2014,62500
Guinea,GIN,2015,62337
Guinea,GIN,2016,62140
Guinea,GIN,2017,62661
Guinea,GIN,2018,64265
Guinea,GIN,2019,64525
Guinea,GIN,2020,64866
Guinea,GIN,2021,65206
Guinea-Bissau,GNB,1961,6000
Guinea-Bissau,GNB,1962,6000
Guinea-Bissau,GNB,1963,6000
Guinea-Bissau,GNB,1964,6000
Guinea-Bissau,GNB,1965,6000
Guinea-Bissau,GNB,1966,6000
Guinea-Bissau,GNB,1967,6000
Guinea-Bissau,GNB,1968,6000
Guinea-Bissau,GNB,1969,6000
Guinea-Bissau,GNB,1970,6000
Guinea-Bissau,GNB,1971,6000
Guinea-Bissau,GNB,1972,6000
Guinea-Bissau,GNB,1973,6000
Guinea-Bissau,GNB,1974,6000
Guinea-Bissau,GNB,1975,6000
Guinea-Bissau,GNB,1976,6000
Guinea-Bissau,GNB,1977,6000
Guinea-Bissau,GNB,1978,6000
Guinea-Bissau,GNB,1979,6000
Guinea-Bissau,GNB,1980,6000
Guinea-Bissau,GNB,1981,6000
Guinea-Bissau,GNB,1982,6000
Guinea-Bissau,GNB,1983,6000
Guinea-Bissau,GNB,1984,6000
Guinea-Bissau,GNB,1985,6000
Guinea-Bissau,GNB,1986,6000
Guinea-Bissau,GNB,1987,6000
Guinea-Bissau,GNB,1988,6000
Guinea-Bissau,GNB,1989,6000
Guinea-Bissau,GNB,1990,6000
Guinea-Bissau,GNB,1991,6100
Guinea-Bissau,GNB,1992,6100
Guinea-Bissau,GNB,1993,6100
Guinea-Bissau,GNB,1994,6100
Guinea-Bissau,GNB,1995,6100
Guinea-Bissau,GNB,1996,6100
Guinea-Bissau,GNB,1997,6100
Guinea-Bissau,GNB,1998,6100
Guinea-Bissau,GNB,1999,6100
Guinea-Bissau,GNB,2000,6100
Guinea-Bissau,GNB,2001,6100
Guinea-Bissau,GNB,2002,6100
Guinea-Bissau,GNB,2003,6100
Guinea-Bissau,GNB,2004,6100
Guinea-Bissau,GNB,2005,6150
Guinea-Bissau,GNB,2006,6200
Guinea-Bissau,GNB,2007,6480
Guinea-Bissau,GNB,2008,6550
Guinea-Bissau,GNB,2009,6600
Guinea-Bissau,GNB,2010,6650
Guinea-Bissau,GNB,2011,6650
Guinea-Bissau,GNB,2012,6700
Guinea-Bissau,GNB,2013,6700
Guinea-Bissau,GNB,2014,6700
Guinea-Bissau,GNB,2015,6696
Guinea-Bissau,GNB,2016,6690
Guinea-Bissau,GNB,2017,6685
Guinea-Bissau,GNB,2018,6722
Guinea-Bissau,GNB,2019,6728
Guinea-Bissau,GNB,2020,6736
Guinea-Bissau,GNB,2021,6745
Guyana,GUY,1961,2110
Guyana,GUY,1962,2171
Guyana,GUY,1963,2239
Guyana,GUY,1964,2283
Guyana,GUY,1965,1902
Guyana,GUY,1966,1984
Guyana,GUY,1967,1998
Guyana,GUY,1968,1743
Guyana,GUY,1969,1638
Guyana,GUY,1970,1640
Guyana,GUY,1971,1675
Guyana,GUY,1972,1751
Guyana,GUY,1973,1488
Guyana,GUY,1974,1942
Guyana,GUY,1975,3000
Guyana,GUY,1976,3000
Guyana,GUY,1977,3200
Guyana,GUY,1978,3500
Guyana,GUY,1979,3600
Guyana,GUY,1980,3700
Guyana,GUY,1981,3800
Guyana,GUY,1982,3900
Guyana,GUY,1983,3900
Guyana,GUY,1984,3900
Guyana,GUY,1985,4000
Guyana,GUY,1986,4000
Guyana,GUY,1987,4000
Guyana,GUY,1988,4000
Guyana,GUY,1989,4000
Guyana,GUY,1990,4100
Guyana,GUY,1991,4100
Guyana,GUY,1992,4100
Guyana,GUY,1993,4100
Guyana,GUY,1994,4100
Guyana,GUY,1995,4100
Guyana,GUY,1996,4100
Guyana,GUY,1997,4100
Guyana,GUY,1998,4100
Guyana,GUY,1999,4100
Guyana,GUY,2000,4100
Guyana,GUY,2001,4100
Guyana,GUY,2002,4100
Guyana,GUY,2003,4100
Guyana,GUY,2004,4100
Guyana,GUY,2005,4100
Guyana,GUY,2006,4100
Guyana,GUY,2007,4100
Guyana,GUY,2008,4150
Guyana,GUY,2009,4150
Guyana,GUY,2010,4200
Guyana,GUY,2011,4200
Guyana,GUY,2012,4250
Guyana,GUY,2013,4250
Guyana,GUY,2014,4240
Guyana,GUY,2015,4255
Guyana,GUY,2016,4273
Guyana,GUY,2017,4285
Guyana,GUY,2018,4311
Guyana,GUY,2019,4328
Guyana,GUY,2020,4344
Guyana,GUY,2021,4360
Haiti,HTI,1961,36000
Haiti,HTI,1962,27000
Haiti,HTI,1963,32000
Haiti,HTI,1964,24000
Haiti,HTI,1965,25000
Haiti,HTI,1966,18500
Haiti,HTI,1967,18000
Haiti,HTI,1968,21000
Haiti,HTI,1969,18500
Haiti,HTI,1970,17500
Haiti,HTI,1971,17000
Haiti,HTI,1972,17000
Haiti,HTI,1973,17500
Haiti,HTI,1974,18000
Haiti,HTI,1975,18000
Haiti,HTI,1976,18000
Haiti,HTI,1977,18000
Haiti,HTI,1978,18000
Haiti,HTI,1979,18000
Haiti,HTI,1980,18000
Haiti,HTI,1981,18000
Haiti,HTI,1982,18500
Haiti,HTI,1983,19000
Haiti,HTI,1984,19500
Haiti,HTI,1985,20000
Haiti,HTI,1986,20500
Haiti,HTI,1987,21000
Haiti,HTI,1988,21500
Haiti,HTI,1989,22000
Haiti,HTI,1990,22500
Haiti,HTI,1991,23000
Haiti,HTI,1992,24000
Haiti,HTI,1993,24000
Haiti,HTI,1994,24000
Haiti,HTI,1995,24000
Haiti,HTI,1996,24000
Haiti,HTI,1997,24000
Haiti,HTI,1998,24000
Haiti,HTI,1999,24000
Haiti,HTI,2000,25000
Haiti,HTI,2001,25000
Haiti,HTI,2002,25500
Haiti,HTI,2003,26000
Haiti,HTI,2004,27000
Haiti,HTI,2005,27000
Haiti,HTI,2006,27000
Haiti,HTI,2007,27000
Haiti,HTI,2008,27000
Haiti,HTI,2009,27000
Haiti,HTI,2010,27000
Haiti,HTI,2011,27000
Haiti,HTI,2012,27000
Haiti,HTI,2013,27000
Haiti,HTI,2014,27000
Haiti,HTI,2015,27091
Haiti,HTI,2016,27176
Haiti,HTI,2017,27205
Haiti,HTI,2018,27264
Haiti,HTI,2019,27222
Haiti,HTI,2020,27235
Haiti,HTI,2021,27248
Honduras,HND,1961,14000
Honduras,HND,1962,18500
Honduras,HND,1963,18500
Honduras,HND,1964,18500
Honduras,HND,1965,18500
Honduras,HND,1966,19000
Honduras,HND,1967,23000
Honduras,HND,1968,27000
Honduras,HND,1969,31000
Honduras,HND,1970,35000
Honduras,HND,1971,39000
Honduras,HND,1972,43000
Honduras,HND,1973,47000
Honduras,HND,1974,50771
Honduras,HND,1975,52000
Honduras,HND,1976,52000
Honduras,HND,1977,52000
Honduras,HND,1978,55000
Honduras,HND,1979,56000
Honduras,HND,1980,57000
Honduras,HND,1981,57000
Honduras,HND,1982,58000
Honduras,HND,1983,59000
Honduras,HND,1984,60000
Honduras,HND,1985,61000
Honduras,HND,1986,62000
Honduras,HND,1987,63000
Honduras,HND,1988,64000
Honduras,HND,1989,65000
Honduras,HND,1990,66000
Honduras,HND,1991,67000
Honduras,HND,1992,30000
Honduras,HND,1993,12559
Honduras,HND,1994,13000
Honduras,HND,1995,13000
Honduras,HND,1996,10000
Honduras,HND,1997,10000
Honduras,HND,1998,10000
Honduras,HND,1999,10000
Honduras,HND,2000,10000
Honduras,HND,2001,10600
Honduras,HND,2002,10600
Honduras,HND,2003,10600
Honduras,HND,2004,10600
Honduras,HND,2005,10600
Honduras,HND,2006,10600
Honduras,HND,2007,10600
Honduras,HND,2008,10500
Honduras,HND,2009,10600
Honduras,HND,2010,10600
Honduras,HND,2011,10650
Honduras,HND,2012,10650
Honduras,HND,2013,10650
Honduras,HND,2014,10650
Honduras,HND,2015,10600
Honduras,HND,2016,10600
Honduras,HND,2017,10600
Honduras,HND,2018,10529
Honduras,HND,2019,8371
Honduras,HND,2020,8160
Honduras,HND,2021,7919
Hungary,HUN,1961,402585
Hungary,HUN,1962,388086
Hungary,HUN,1963,300853
Hungary,HUN,1964,311138
Hungary,HUN,1965,350000
Hungary,HUN,1966,370846
Hungary,HUN,1967,459187
Hungary,HUN,1968,483288
Hungary,HUN,1969,398594
Hungary,HUN,1970,382719
Hungary,HUN,1971,394151
Hungary,HUN,1972,377541
Hungary,HUN,1973,457540
Hungary,HUN,1974,355143
Hungary,HUN,1975,349116
Hungary,HUN,1976,367000
Hungary,HUN,1977,366814
Hungary,HUN,1978,415000
Hungary,HUN,1979,563000
Hungary,HUN,1980,605000
Hungary,HUN,1981,644000
Hungary,HUN,1982,650000
Hungary,HUN,1983,600000
Hungary,HUN,1984,550000
Hungary,HUN,1985,580000
Hungary,HUN,1986,690000
Hungary,HUN,1987,693000
Hungary,HUN,1988,650000
Hungary,HUN,1989,600000
Hungary,HUN,1990,550000
Hungary,HUN,1991,345951
Hungary,HUN,1992,500000
Hungary,HUN,1993,520000
Hungary,HUN,1994,550000
Hungary,HUN,1995,550000
Hungary,HUN,1996,550000
Hungary,HUN,1997,560000
Hungary,HUN,1998,570000
Hungary,HUN,1999,580000
Hungary,HUN,2000,590000
Hungary,HUN,2001,590000
Hungary,HUN,2002,590000
Hungary,HUN,2003,614000
Hungary,HUN,2004,612000
Hungary,HUN,2005,658000
Hungary,HUN,2006,641000
Hungary,HUN,2007,493000
Hungary,HUN,2008,553000
Hungary,HUN,2009,421000
Hungary,HUN,2010,432000
Hungary,HUN,2011,610000
Hungary,HUN,2012,729000
Hungary,HUN,2013,678000
Hungary,HUN,2014,745000
Hungary,HUN,2015,773000
Hungary,HUN,2016,772000
Hungary,HUN,2017,816000
Hungary,HUN,2018,1237000
Hungary,HUN,2019,1236000
Hungary,HUN,2020,1163000
Hungary,HUN,2021,1207000
India,IND,1961,5000000
India,IND,1962,5000000
India,IND,1963,5000000
India,IND,1964,5000000
India,IND,1965,6300000
India,IND,1966,7500000
India,IND,1967,7500000
India,IND,1968,7500000
India,IND,1969,7500000
India,IND,1970,8000000
India,IND,1971,8000000
India,IND,1972,8000000
India,IND,1973,8300000
India,IND,1974,8300000
India,IND,1975,8400000
India,IND,1976,8300000
India,IND,1977,8300000
India,IND,1978,8300000
India,IND,1979,8500000
India,IND,1980,9000000
India,IND,1981,9000000
India,IND,1982,9400000
India,IND,1983,9500000
India,IND,1984,9600000
India,IND,1985,9500000
India,IND,1986,9500000
India,IND,1987,9400000
India,IND,1988,9700000
India,IND,1989,9500000
India,IND,1990,9600000
India,IND,1991,9600000
India,IND,1992,9700000
India,IND,1993,9700000
India,IND,1994,9700000
India,IND,1995,9700000
India,IND,1996,9800000
India,IND,1997,9700000
India,IND,1998,9700000
India,IND,1999,9700000
India,IND,2000,9800000
India,IND,2001,9800000
India,IND,2002,9800000
India,IND,2003,9800000
India,IND,2004,9800000
India,IND,2005,9800000
India,IND,2006,9800000
India,IND,2007,9800000
India,IND,2008,10600000
India,IND,2009,10600000
India,IND,2010,11500000
India,IND,2011,11500000
India,IND,2012,11550000
India,IND,2013,11600000
India,IND,2014,11800000
India,IND,2015,11928704
India,IND,2016,12054576
India,IND,2017,12166387
India,IND,2018,12124140
India,IND,2019,12347544
India,IND,2020,12588707
India,IND,2021,12848197
Iran,IRN,1961,350000
Iran,IRN,1962,362000
Iran,IRN,1963,373000
Iran,IRN,1964,384000
Iran,IRN,1965,395000
Iran,IRN,1966,407000
Iran,IRN,1967,420000
Iran,IRN,1968,432000
Iran,IRN,1969,445000
Iran,IRN,1970,462000
Iran,IRN,1971,481000
Iran,IRN,1972,500000
Iran,IRN,1973,525000
Iran,IRN,1974,552000
Iran,IRN,1975,579000
Iran,IRN,1976,608000
Iran,IRN,1977,639000
Iran,IRN,1978,671000
Iran,IRN,1979,704000
Iran,IRN,1980,739000
Iran,IRN,1981,776000
Iran,IRN,1982,815000
Iran,IRN,1983,856000
Iran,IRN,1984,899000
Iran,IRN,1985,943000
Iran,IRN,1986,991000
Iran,IRN,1987,1040000
Iran,IRN,1988,1092177
Iran,IRN,1989,1000000
Iran,IRN,1990,1350000
Iran,IRN,1991,1600000
Iran,IRN,1992,1900000
Iran,IRN,1993,2300000
Iran,IRN,1994,2700000
Iran,IRN,1995,3000000
Iran,IRN,1996,3100000
Iran,IRN,1997,3200000
Iran,IRN,1998,3300000
Iran,IRN,1999,2154116
Iran,IRN,2000,2271446
Iran,IRN,2001,2246192
Iran,IRN,2002,2451876
Iran,IRN,2003,2733117
Iran,IRN,2004,2809743
Iran,IRN,2005,2825462
Iran,IRN,2006,3258571
Iran,IRN,2007,3665147
Iran,IRN,2008,3779044
Iran,IRN,2009,4373228
Iran,IRN,2010,5011767
Iran,IRN,2011,5172082
Iran,IRN,2012,5613259
Iran,IRN,2013,6644114
Iran,IRN,2014,6996366
Iran,IRN,2015,7393660
Iran,IRN,2016,7011380
Iran,IRN,2017,6950711
Iran,IRN,2018,7466232
Iran,IRN,2019,7247211
Iran,IRN,2020,7332613
Iran,IRN,2021,7527258
Israel,ISR,1961,48000
Israel,ISR,1962,50000
Israel,ISR,1963,52500
Israel,ISR,1964,59500
Israel,ISR,1965,61000
Israel,ISR,1966,66000
Israel,ISR,1967,70000
Israel,ISR,1968,73000
Israel,ISR,1969,74000
Israel,ISR,1970,58800
Israel,ISR,1971,52800
Israel,ISR,1972,48800
Israel,ISR,1973,50800
Israel,ISR,1974,53800
Israel,ISR,1975,55800
Israel,ISR,1976,55800
Israel,ISR,1977,55800
Israel,ISR,1978,55800
Israel,ISR,1979,60800
Israel,ISR,1980,60800
Israel,ISR,1981,63800
Israel,ISR,1982,65800
Israel,ISR,1983,65800
Israel,ISR,1984,65800
