Entity,Code,Year,"Meat, rabbit | 00001141 || Producing or slaughtered animals | 005321 || animals"
Southern Africa (FAO),,1965,360000
Southern Africa (FAO),,1966,360000
Southern Africa (FAO),,1967,360000
Southern Africa (FAO),,1968,380000
Southern Africa (FAO),,1969,380000
Southern Africa (FAO),,1970,380000
Southern Africa (FAO),,1971,400000
Southern Africa (FAO),,1972,400000
Southern Africa (FAO),,1973,400000
Southern Africa (FAO),,1974,420000
Southern Africa (FAO),,1975,420000
Southern Africa (FAO),,1976,420000
Southern Africa (FAO),,1977,450000
Southern Africa (FAO),,1978,450000
Southern Africa (FAO),,1979,450000
Southern Africa (FAO),,1980,472000
Southern Africa (FAO),,1981,472000
Southern Africa (FAO),,1982,500000
Southern Africa (FAO),,1983,500000
Southern Africa (FAO),,1984,500000
Southern Africa (FAO),,1985,500000
Southern Africa (FAO),,1986,500000
Southern Africa (FAO),,1987,500000
Southern Africa (FAO),,1988,500000
Southern Africa (FAO),,1989,500000
Southern Africa (FAO),,1990,500000
Southern Africa (FAO),,1991,500000
Southern Africa (FAO),,1992,500000
Southern Africa (FAO),,1993,500000
Southern Africa (FAO),,1994,500000
Southern Africa (FAO),,1995,500000
Southern Africa (FAO),,1996,500000
Southern Africa (FAO),,1997,500000
Southern Africa (FAO),,1998,500000
Southern Africa (FAO),,1999,500000
Southern Africa (FAO),,2000,500000
Southern Africa (FAO),,2001,500000
Southern Africa (FAO),,2002,500000
Southern Africa (FAO),,2003,500000
Southern Africa (FAO),,2004,500000
Southern Africa (FAO),,2005,500000
Southern Africa (FAO),,2006,500000
Southern Africa (FAO),,2007,500000
Southern Africa (FAO),,2008,550000
Southern Africa (FAO),,2009,550000
Southern Africa (FAO),,2010,550000
Southern Africa (FAO),,2011,550000
Southern Africa (FAO),,2012,557000
Southern Africa (FAO),,2013,578000
Southern Africa (FAO),,2014,575000
Southern Africa (FAO),,2015,578000
Southern Africa (FAO),,2016,577000
Southern Africa (FAO),,2017,579000
Southern Africa (FAO),,2018,581000
Southern Africa (FAO),,2019,582000
Southern Africa (FAO),,2020,583000
Southern Africa (FAO),,2021,583000
Southern Europe (FAO),,1961,54008000
Southern Europe (FAO),,1962,55577000
Southern Europe (FAO),,1963,55899000
Southern Europe (FAO),,1964,58306000
Southern Europe (FAO),,1965,61833000
Southern Europe (FAO),,1966,65417000
Southern Europe (FAO),,1967,67493000
Southern Europe (FAO),,1968,70338000
Southern Europe (FAO),,1969,74314000
Southern Europe (FAO),,1970,79820000
Southern Europe (FAO),,1971,84330000
Southern Europe (FAO),,1972,93024000
Southern Europe (FAO),,1973,98940000
Southern Europe (FAO),,1974,115618000
Southern Europe (FAO),,1975,118430000
Southern Europe (FAO),,1976,156995000
Southern Europe (FAO),,1977,182777000
Southern Europe (FAO),,1978,187896000
Southern Europe (FAO),,1979,196590000
Southern Europe (FAO),,1980,176608000
Southern Europe (FAO),,1981,183127000
Southern Europe (FAO),,1982,180277000
Southern Europe (FAO),,1983,185796000
Southern Europe (FAO),,1984,188193000
Southern Europe (FAO),,1985,192998000
Southern Europe (FAO),,1986,191798000
Southern Europe (FAO),,1987,195045000
Southern Europe (FAO),,1988,202650000
Southern Europe (FAO),,1989,185047000
Southern Europe (FAO),,1990,182774000
Southern Europe (FAO),,1991,104800000
Southern Europe (FAO),,1992,117251000
Southern Europe (FAO),,1993,121014000
Southern Europe (FAO),,1994,119059000
Southern Europe (FAO),,1995,126636000
Southern Europe (FAO),,1996,134556000
Southern Europe (FAO),,1997,134729000
Southern Europe (FAO),,1998,141480000
Southern Europe (FAO),,1999,120640000
Southern Europe (FAO),,2000,122054000
Southern Europe (FAO),,2001,128040000
Southern Europe (FAO),,2002,131174000
Southern Europe (FAO),,2003,123188000
Southern Europe (FAO),,2004,94696000
Southern Europe (FAO),,2005,94495000
Southern Europe (FAO),,2006,94463000
Southern Europe (FAO),,2007,93828000
Southern Europe (FAO),,2008,89209000
Southern Europe (FAO),,2009,82221000
Southern Europe (FAO),,2010,82812000
Southern Europe (FAO),,2011,82365000
Southern Europe (FAO),,2012,82825000
Southern Europe (FAO),,2013,81697000
Southern Europe (FAO),,2014,78507000
Southern Europe (FAO),,2015,75216000
Southern Europe (FAO),,2016,71385000
Southern Europe (FAO),,2017,66939000
Southern Europe (FAO),,2018,61520000
Southern Europe (FAO),,2019,59097000
Southern Europe (FAO),,2020,58702000
Southern Europe (FAO),,2021,58003000
Spain,ESP,1961,20464000
Spain,ESP,1962,18864000
Spain,ESP,1963,16640000
Spain,ESP,1964,17715000
Spain,ESP,1965,18055000
Spain,ESP,1966,17969000
Spain,ESP,1967,18211000
Spain,ESP,1968,19049000
Spain,ESP,1969,19529000
Spain,ESP,1970,20284000
Spain,ESP,1971,20033000
Spain,ESP,1972,20689000
Spain,ESP,1973,21345000
Spain,ESP,1974,28750000
Spain,ESP,1975,29454000
Spain,ESP,1976,67530000
Spain,ESP,1977,83076000
Spain,ESP,1978,81087000
Spain,ESP,1979,81298000
Spain,ESP,1980,54308000
Spain,ESP,1981,58352000
Spain,ESP,1982,56041000
Spain,ESP,1983,62589000
Spain,ESP,1984,63833000
Spain,ESP,1985,65250000
Spain,ESP,1986,64683000
Spain,ESP,1987,66625000
Spain,ESP,1988,68530000
Spain,ESP,1989,57627000
Spain,ESP,1990,56554000
Spain,ESP,1991,65160000
Spain,ESP,1992,78313000
Spain,ESP,1993,81053000
Spain,ESP,1994,79709000
Spain,ESP,1995,88163000
Spain,ESP,1996,96635000
Spain,ESP,1997,97537000
Spain,ESP,1998,104847000
Spain,ESP,1999,84641000
Spain,ESP,2000,86618000
Spain,ESP,2001,92905000
Spain,ESP,2002,96353000
Spain,ESP,2003,90300000
Spain,ESP,2004,62317000
Spain,ESP,2005,61048000
Spain,ESP,2006,61618000
Spain,ESP,2007,61848000
Spain,ESP,2008,57618000
Spain,ESP,2009,51330000
Spain,ESP,2010,52633000
Spain,ESP,2011,52668000
Spain,ESP,2012,53411000
Spain,ESP,2013,52470000
Spain,ESP,2014,52900000
Spain,ESP,2015,51880000
Spain,ESP,2016,48507000
Spain,ESP,2017,46234000
Spain,ESP,2018,44155000
Spain,ESP,2019,41006000
Spain,ESP,2020,40723000
Switzerland,CHE,1961,1140000
Switzerland,CHE,1962,1150000
Switzerland,CHE,1963,1150000
Switzerland,CHE,1964,1140000
Switzerland,CHE,1965,1225000
Switzerland,CHE,1966,2000000
Switzerland,CHE,1967,2000000
Switzerland,CHE,1968,2000000
Switzerland,CHE,1969,2000000
Switzerland,CHE,1970,2000000
Switzerland,CHE,1971,2000000
Switzerland,CHE,1972,2083000
Switzerland,CHE,1973,2167000
Switzerland,CHE,1974,2000000
Switzerland,CHE,1975,2083000
Switzerland,CHE,1976,2083000
Switzerland,CHE,1977,2083000
Switzerland,CHE,1978,1917000
Switzerland,CHE,1979,1833000
Switzerland,CHE,1980,1750000
Switzerland,CHE,1981,1833000
Switzerland,CHE,1982,1800000
Switzerland,CHE,1983,1800000
Switzerland,CHE,1984,1800000
Switzerland,CHE,1985,1800000
Switzerland,CHE,1986,1700000
Switzerland,CHE,1987,1700000
Switzerland,CHE,1988,1400000
Switzerland,CHE,1989,1400000
Switzerland,CHE,1990,1400000
Switzerland,CHE,1991,1300000
Switzerland,CHE,1992,1300000
Switzerland,CHE,1993,1300000
Switzerland,CHE,1994,1300000
Switzerland,CHE,1995,1000000
Switzerland,CHE,1996,970000
Switzerland,CHE,1997,970000
Switzerland,CHE,1998,970000
Switzerland,CHE,1999,950000
Switzerland,CHE,2000,950000
Switzerland,CHE,2001,950000
Switzerland,CHE,2002,950000
Switzerland,CHE,2003,1020000
Switzerland,CHE,2004,1040000
Switzerland,CHE,2005,1170000
Switzerland,CHE,2006,1400000
Switzerland,CHE,2007,1350000
Switzerland,CHE,2008,1370000
Switzerland,CHE,2009,1140000
Switzerland,CHE,2010,1330000
Switzerland,CHE,2011,1325000
Switzerland,CHE,2012,1280000
Switzerland,CHE,2013,1370000
Switzerland,CHE,2014,1295000
Switzerland,CHE,2015,1184000
Switzerland,CHE,2016,1177000
Switzerland,CHE,2017,1056000
Switzerland,CHE,2018,1049000
Switzerland,CHE,2019,1042000
Switzerland,CHE,2020,931000
Switzerland,CHE,2021,852000
Syria,SYR,1961,0
Syria,SYR,1962,0
Syria,SYR,1963,0
Syria,SYR,1964,0
Syria,SYR,1965,0
Syria,SYR,1966,0
Syria,SYR,1967,0
Syria,SYR,1968,0
Syria,SYR,1969,170000
Syria,SYR,1970,200000
Syria,SYR,1971,200000
Syria,SYR,1972,160000
Syria,SYR,1973,120000
Syria,SYR,1974,180000
Syria,SYR,1975,220000
Syria,SYR,1976,240000
Syria,SYR,1977,240000
Syria,SYR,1978,250000
Syria,SYR,1979,240000
Syria,SYR,1980,236000
Syria,SYR,1981,250000
Syria,SYR,1982,260000
Syria,SYR,1983,270000
Syria,SYR,1984,250000
Syria,SYR,1985,230000
Syria,SYR,1986,250000
Syria,SYR,1987,260000
Syria,SYR,1988,350000
Syria,SYR,1989,380000
Syria,SYR,1990,270000
Syria,SYR,1991,280000
Syria,SYR,1992,295000
Syria,SYR,1993,200000
Syria,SYR,1994,200000
Syria,SYR,1995,200000
Syria,SYR,1996,190000
Syria,SYR,1997,160000
Syria,SYR,1998,150000
Syria,SYR,1999,140000
Syria,SYR,2000,130000
Syria,SYR,2001,100000
Syria,SYR,2002,100000
Syria,SYR,2003,95000
Syria,SYR,2004,90000
Syria,SYR,2005,90000
Syria,SYR,2006,90000
Syria,SYR,2007,100000
Syria,SYR,2008,100000
Syria,SYR,2009,96000
Syria,SYR,2010,26000
Syria,SYR,2011,27000
Syria,SYR,2012,27000
Syria,SYR,2013,27000
Syria,SYR,2014,24000
Syria,SYR,2015,11000
Syria,SYR,2016,21000
Syria,SYR,2017,17000
Syria,SYR,2018,17000
Syria,SYR,2019,17000
Syria,SYR,2020,16000
Syria,SYR,2021,16000
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,6000
Trinidad and Tobago,TTO,1992,6000
Trinidad and Tobago,TTO,1993,6000
Trinidad and Tobago,TTO,1994,6000
Trinidad and Tobago,TTO,1995,6000
Trinidad and Tobago,TTO,1996,6000
Trinidad and Tobago,TTO,1997,7000
Trinidad and Tobago,TTO,1998,7000
Trinidad and Tobago,TTO,1999,7000
Trinidad and Tobago,TTO,2000,7000
Trinidad and Tobago,TTO,2001,7000
Trinidad and Tobago,TTO,2002,7000
Trinidad and Tobago,TTO,2003,7000
Trinidad and Tobago,TTO,2004,7000
Trinidad and Tobago,TTO,2005,7000
Trinidad and Tobago,TTO,2006,7000
Trinidad and Tobago,TTO,2007,8000
Trinidad and Tobago,TTO,2008,10000
Trinidad and Tobago,TTO,2009,5000
Trinidad and Tobago,TTO,2010,7000
Trinidad and Tobago,TTO,2011,4000
Trinidad and Tobago,TTO,2012,6000
Trinidad and Tobago,TTO,2013,5000
Trinidad and Tobago,TTO,2014,6000
Trinidad and Tobago,TTO,2015,5000
Trinidad and Tobago,TTO,2016,1000
Trinidad and Tobago,TTO,2017,8000
Trinidad and Tobago,TTO,2018,4000
Trinidad and Tobago,TTO,2019,4000
Trinidad and Tobago,TTO,2020,5000
Trinidad and Tobago,TTO,2021,4000
Turkey,TUR,1961,0
Turkey,TUR,1962,0
Turkey,TUR,1963,0
Turkey,TUR,1964,0
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,15000
Turkey,TUR,1978,16000
Turkey,TUR,1979,25000
Turkey,TUR,1980,38000
Turkey,TUR,1981,38000
Turkey,TUR,1982,40000
Turkey,TUR,1983,35000
Turkey,TUR,1984,35000
Turkey,TUR,1985,35000
Turkey,TUR,1986,35000
Turkey,TUR,1987,35000
Turkey,TUR,1988,35000
Turkey,TUR,1989,35000
Turkey,TUR,1990,35000
Turkey,TUR,1991,35000
Turkey,TUR,1992,35000
Turkey,TUR,1993,35000
Turkey,TUR,1994,35000
Turkey,TUR,1995,35000
Turkey,TUR,1996,35000
Turkey,TUR,1997,35000
Turkey,TUR,1998,35000
Turkey,TUR,1999,35000
Turkey,TUR,2000,35000
Turkey,TUR,2001,35000
Turkey,TUR,2002,35000
Turkey,TUR,2003,35000
Turkey,TUR,2004,35000
Turkey,TUR,2005,35000
Turkey,TUR,2006,35000
Turkey,TUR,2007,35000
Turkey,TUR,2008,35000
Turkey,TUR,2009,35000
Turkey,TUR,2010,35000
Turkey,TUR,2011,35000
Turkey,TUR,2012,35000
Turkey,TUR,2013,35000
Turkey,TUR,2014,35000
Turkey,TUR,2015,35000
Turkey,TUR,2016,35000
Turkey,TUR,2017,35000
Turkey,TUR,2018,35000
Turkey,TUR,2019,35000
Turkey,TUR,2020,35000
Turkey,TUR,2021,35000
USSR,OWID_USS,1961,30000000
USSR,OWID_USS,1962,26300000
USSR,OWID_USS,1963,26700000
USSR,OWID_USS,1964,26000000
USSR,OWID_USS,1965,25000000
USSR,OWID_USS,1966,25200000
USSR,OWID_USS,1967,25500000
USSR,OWID_USS,1968,22700000
USSR,OWID_USS,1969,23000000
USSR,OWID_USS,1970,25000000
USSR,OWID_USS,1971,35300000
USSR,OWID_USS,1972,47200000
USSR,OWID_USS,1973,52800000
USSR,OWID_USS,1974,61000000
USSR,OWID_USS,1975,63500000
USSR,OWID_USS,1976,57500000
USSR,OWID_USS,1977,57700000
USSR,OWID_USS,1978,57000000
USSR,OWID_USS,1979,57000000
USSR,OWID_USS,1980,57000000
USSR,OWID_USS,1981,57000000
USSR,OWID_USS,1982,59000000
USSR,OWID_USS,1983,60000000
USSR,OWID_USS,1984,62000000
USSR,OWID_USS,1985,64000000
USSR,OWID_USS,1986,66000000
USSR,OWID_USS,1987,70000000
USSR,OWID_USS,1988,75000000
USSR,OWID_USS,1989,76000000
USSR,OWID_USS,1990,80000000
USSR,OWID_USS,1991,69000000
Ukraine,UKR,1992,13005000
Ukraine,UKR,1993,15200000
Ukraine,UKR,1994,12000000
Ukraine,UKR,1995,11800000
Ukraine,UKR,1996,11000000
Ukraine,UKR,1997,9700000
Ukraine,UKR,1998,8600000
Ukraine,UKR,1999,9000000
Ukraine,UKR,2000,8000000
Ukraine,UKR,2001,8000000
Ukraine,UKR,2002,7919000
Ukraine,UKR,2003,7039000
Ukraine,UKR,2004,7050000
Ukraine,UKR,2005,7287000
Ukraine,UKR,2006,7100000
Ukraine,UKR,2007,7200000
Ukraine,UKR,2008,7220000
Ukraine,UKR,2009,7480000
Ukraine,UKR,2010,7314000
Ukraine,UKR,2011,7318000
Ukraine,UKR,2012,7774000
Ukraine,UKR,2013,7986000
Ukraine,UKR,2014,7496000
Ukraine,UKR,2015,7324000
Ukraine,UKR,2016,6179000
Ukraine,UKR,2017,6675000
Ukraine,UKR,2018,6516000
Ukraine,UKR,2019,6173000
Ukraine,UKR,2020,5909000
Ukraine,UKR,2021,5660000
Upper-middle-income countries,,1961,50077000
Upper-middle-income countries,,1962,45774000
Upper-middle-income countries,,1963,46092000
Upper-middle-income countries,,1964,47305000
Upper-middle-income countries,,1965,47297000
Upper-middle-income countries,,1966,49450000
Upper-middle-income countries,,1967,54571000
Upper-middle-income countries,,1968,55364000
Upper-middle-income countries,,1969,55832000
Upper-middle-income countries,,1970,57035000
Upper-middle-income countries,,1971,71487000
Upper-middle-income countries,,1972,85164000
Upper-middle-income countries,,1973,92114000
Upper-middle-income countries,,1974,98464000
Upper-middle-income countries,,1975,108214000
Upper-middle-income countries,,1976,105067000
Upper-middle-income countries,,1977,107600000
Upper-middle-income countries,,1978,110706000
Upper-middle-income countries,,1979,113625000
Upper-middle-income countries,,1980,116535000
Upper-middle-income countries,,1981,113454000
Upper-middle-income countries,,1982,114994000
Upper-middle-income countries,,1983,116239000
Upper-middle-income countries,,1984,120008000
Upper-middle-income countries,,1985,119399000
Upper-middle-income countries,,1986,133999000
Upper-middle-income countries,,1987,156524000
Upper-middle-income countries,,1988,172721000
Upper-middle-income countries,,1989,171499000
Upper-middle-income countries,,1990,172030000
Upper-middle-income countries,,1991,167557000
Upper-middle-income countries,,1992,161303000
Upper-middle-income countries,,1993,173405000
Upper-middle-income countries,,1994,204334000
Upper-middle-income countries,,1995,227828000
Upper-middle-income countries,,1996,254400000
Upper-middle-income countries,,1997,231366000
Upper-middle-income countries,,1998,249611000
Upper-middle-income countries,,1999,253162000
Upper-middle-income countries,,2000,289638000
Upper-middle-income countries,,2001,318727000
Upper-middle-income countries,,2002,331440000
Upper-middle-income countries,,2003,345124000
Upper-middle-income countries,,2004,367688000
Upper-middle-income countries,,2005,406631000
Upper-middle-income countries,,2006,430284000
Upper-middle-income countries,,2007,467125000
Upper-middle-income countries,,2008,441602000
Upper-middle-income countries,,2009,458713000
Upper-middle-income countries,,2010,491854000
Upper-middle-income countries,,2011,501599000
Upper-middle-income countries,,2012,503529000
Upper-middle-income countries,,2013,529291000
Upper-middle-income countries,,2014,542990000
Upper-middle-income countries,,2015,549940000
Upper-middle-income countries,,2016,450604000
Upper-middle-income countries,,2017,345918000
Upper-middle-income countries,,2018,340303000
Upper-middle-income countries,,2019,336319000
Upper-middle-income countries,,2020,312645000
Upper-middle-income countries,,2021,299010000
Uruguay,URY,1961,70000
Uruguay,URY,1962,70000
Uruguay,URY,1963,70000
Uruguay,URY,1964,80000
Uruguay,URY,1965,80000
Uruguay,URY,1966,88000
Uruguay,URY,1967,94000
Uruguay,URY,1968,100000
Uruguay,URY,1969,105000
Uruguay,URY,1970,105000
Uruguay,URY,1971,110000
Uruguay,URY,1972,117000
Uruguay,URY,1973,123000
Uruguay,URY,1974,135000
Uruguay,URY,1975,140000
Uruguay,URY,1976,153000
Uruguay,URY,1977,158000
Uruguay,URY,1978,164000
Uruguay,URY,1979,174000
Uruguay,URY,1980,177000
Uruguay,URY,1981,180000
Uruguay,URY,1982,183000
Uruguay,URY,1983,184000
Uruguay,URY,1984,190000
Uruguay,URY,1985,190000
Uruguay,URY,1986,192000
Uruguay,URY,1987,192000
Uruguay,URY,1988,200000
Uruguay,URY,1989,200000
Uruguay,URY,1990,210000
Uruguay,URY,1991,210000
Uruguay,URY,1992,210000
Uruguay,URY,1993,220000
Uruguay,URY,1994,220000
Uruguay,URY,1995,220000
Uruguay,URY,1996,236000
Uruguay,URY,1997,236000
Uruguay,URY,1998,236000
Uruguay,URY,1999,236000
Uruguay,URY,2000,236000
Uruguay,URY,2001,260000
Uruguay,URY,2002,260000
Uruguay,URY,2003,260000
Uruguay,URY,2004,260000
Uruguay,URY,2005,260000
Uruguay,URY,2006,260000
Uruguay,URY,2007,260000
Uruguay,URY,2008,270000
Uruguay,URY,2009,270000
Uruguay,URY,2010,270000
Uruguay,URY,2011,270000
Uruguay,URY,2012,268000
Uruguay,URY,2013,267000
Uruguay,URY,2014,263000
Uruguay,URY,2015,266000
Uruguay,URY,2016,271000
Uruguay,URY,2017,271000
Uruguay,URY,2018,269000
Uruguay,URY,2019,264000
Uruguay,URY,2020,262000
Uruguay,URY,2021,261000
Uzbekistan,UZB,1992,31000
Uzbekistan,UZB,1993,29000
Uzbekistan,UZB,1994,28000
Uzbekistan,UZB,1995,27000
Uzbekistan,UZB,1996,21000
Uzbekistan,UZB,1997,13000
Uzbekistan,UZB,1998,13000
Uzbekistan,UZB,1999,16000
Uzbekistan,UZB,2000,18000
Uzbekistan,UZB,2001,20000
Uzbekistan,UZB,2002,25000
Uzbekistan,UZB,2003,26000
Uzbekistan,UZB,2004,27000
Uzbekistan,UZB,2005,23000
Uzbekistan,UZB,2006,27000
Uzbekistan,UZB,2007,30000
Uzbekistan,UZB,2008,33000
Uzbekistan,UZB,2009,36000
Uzbekistan,UZB,2010,39000
Uzbekistan,UZB,2011,41000
Uzbekistan,UZB,2012,44000
Uzbekistan,UZB,2013,48000
Uzbekistan,UZB,2014,55000
Uzbekistan,UZB,2015,58000
Uzbekistan,UZB,2016,73000
Uzbekistan,UZB,2017,65000
Uzbekistan,UZB,2018,128000
Uzbekistan,UZB,2019,210000
Uzbekistan,UZB,2020,228000
Uzbekistan,UZB,2021,294000
Venezuela,VEN,1990,92000
Venezuela,VEN,1991,95000
Venezuela,VEN,1992,98000
Venezuela,VEN,1993,101000
Venezuela,VEN,1994,104000
Venezuela,VEN,1995,107000
Venezuela,VEN,1996,110000
Venezuela,VEN,1997,113000
Venezuela,VEN,1998,116000
Venezuela,VEN,1999,119000
Venezuela,VEN,2000,125000
Venezuela,VEN,2001,130000
Venezuela,VEN,2002,136000
Venezuela,VEN,2003,142000
Venezuela,VEN,2004,154000
Venezuela,VEN,2005,163000
Venezuela,VEN,2006,203000
Venezuela,VEN,2007,299000
Venezuela,VEN,2008,131000
Venezuela,VEN,2009,300000
Venezuela,VEN,2010,474000
Venezuela,VEN,2011,558000
Venezuela,VEN,2012,516000
Venezuela,VEN,2013,550000
Venezuela,VEN,2014,595000
Venezuela,VEN,2015,560000
Venezuela,VEN,2016,152000
Venezuela,VEN,2017,65000
Venezuela,VEN,2018,36000
Venezuela,VEN,2019,59000
Venezuela,VEN,2020,67000
Venezuela,VEN,2021,54000
Western Africa (FAO),,1990,0
Western Africa (FAO),,1991,167000
Western Africa (FAO),,1992,285000
Western Africa (FAO),,1993,403000
Western Africa (FAO),,1994,522000
Western Africa (FAO),,1995,651000
Western Africa (FAO),,1996,893000
Western Africa (FAO),,1997,972000
Western Africa (FAO),,1998,1097000
Western Africa (FAO),,1999,1240000
Western Africa (FAO),,2000,1500000
Western Africa (FAO),,2001,1500000
Western Africa (FAO),,2002,1685000
Western Africa (FAO),,2003,4500000
Western Africa (FAO),,2004,5625000
Western Africa (FAO),,2005,6750000
Western Africa (FAO),,2006,7000000
Western Africa (FAO),,2007,7125000
Western Africa (FAO),,2008,7250000
Western Africa (FAO),,2009,7000000
Western Africa (FAO),,2010,7600000
Western Africa (FAO),,2011,7600000
Western Africa (FAO),,2012,7750000
Western Africa (FAO),,2013,7900000
Western Africa (FAO),,2014,8000000
Western Africa (FAO),,2015,7920000
Western Africa (FAO),,2016,7786000
Western Africa (FAO),,2017,7648000
Western Africa (FAO),,2018,8118000
Western Africa (FAO),,2019,8066000
Western Africa (FAO),,2020,8104000
Western Africa (FAO),,2021,8142000
Western Asia (FAO),,1961,130000
Western Asia (FAO),,1962,130000
Western Asia (FAO),,1963,130000
Western Asia (FAO),,1964,130000
Western Asia (FAO),,1965,130000
Western Asia (FAO),,1966,135000
Western Asia (FAO),,1967,135000
Western Asia (FAO),,1968,135000
Western Asia (FAO),,1969,305000
Western Asia (FAO),,1970,335000
Western Asia (FAO),,1971,340000
Western Asia (FAO),,1972,300000
Western Asia (FAO),,1973,270000
Western Asia (FAO),,1974,300000
Western Asia (FAO),,1975,390000
Western Asia (FAO),,1976,440000
Western Asia (FAO),,1977,465000
Western Asia (FAO),,1978,506000
Western Asia (FAO),,1979,505000
Western Asia (FAO),,1980,514000
Western Asia (FAO),,1981,768000
Western Asia (FAO),,1982,895000
Western Asia (FAO),,1983,915000
Western Asia (FAO),,1984,920000
Western Asia (FAO),,1985,925000
Western Asia (FAO),,1986,1035000
Western Asia (FAO),,1987,1085000
Western Asia (FAO),,1988,1195000
Western Asia (FAO),,1989,1245000
Western Asia (FAO),,1990,1135000
Western Asia (FAO),,1991,1150000
Western Asia (FAO),,1992,1460000
Western Asia (FAO),,1993,1245000
Western Asia (FAO),,1994,1170000
Western Asia (FAO),,1995,1105000
Western Asia (FAO),,1996,1095000
Western Asia (FAO),,1997,1070000
Western Asia (FAO),,1998,1285000
Western Asia (FAO),,1999,1195000
Western Asia (FAO),,2000,1175000
Western Asia (FAO),,2001,1166000
Western Asia (FAO),,2002,1130000
Western Asia (FAO),,2003,1277000
Western Asia (FAO),,2004,1485000
Western Asia (FAO),,2005,965000
Western Asia (FAO),,2006,1029000
Western Asia (FAO),,2007,1255000
Western Asia (FAO),,2008,1011000
Western Asia (FAO),,2009,744000
Western Asia (FAO),,2010,947000
Western Asia (FAO),,2011,941000
Western Asia (FAO),,2012,955000
Western Asia (FAO),,2013,955000
Western Asia (FAO),,2014,826000
Western Asia (FAO),,2015,833000
Western Asia (FAO),,2016,772000
Western Asia (FAO),,2017,747000
Western Asia (FAO),,2018,768000
Western Asia (FAO),,2019,776000
Western Asia (FAO),,2020,780000
Western Asia (FAO),,2021,780000
Western Europe (FAO),,1961,137766000
Western Europe (FAO),,1962,140213000
Western Europe (FAO),,1963,141400000
Western Europe (FAO),,1964,137890000
Western Europe (FAO),,1965,137976000
Western Europe (FAO),,1966,141126000
Western Europe (FAO),,1967,141876000
Western Europe (FAO),,1968,142501000
Western Europe (FAO),,1969,142313000
Western Europe (FAO),,1970,143188000
Western Europe (FAO),,1971,149626000
Western Europe (FAO),,1972,149709000
Western Europe (FAO),,1973,150418000
Western Europe (FAO),,1974,151938000
Western Europe (FAO),,1975,148934000
Western Europe (FAO),,1976,142754000
Western Europe (FAO),,1977,140559000
Western Europe (FAO),,1978,131149000
Western Europe (FAO),,1979,125926000
Western Europe (FAO),,1980,131313000
Western Europe (FAO),,1981,119583000
Western Europe (FAO),,1982,117365000
Western Europe (FAO),,1983,115365000
Western Europe (FAO),,1984,114365000
Western Europe (FAO),,1985,115925000
Western Europe (FAO),,1986,110330000
Western Europe (FAO),,1987,112975000
Western Europe (FAO),,1988,100711000
Western Europe (FAO),,1989,89190000
Western Europe (FAO),,1990,87910000
Western Europe (FAO),,1991,67150000
Western Europe (FAO),,1992,68107000
Western Europe (FAO),,1993,68210000
Western Europe (FAO),,1994,64078000
Western Europe (FAO),,1995,60195000
Western Europe (FAO),,1996,59427000
Western Europe (FAO),,1997,55732000
Western Europe (FAO),,1998,54771000
Western Europe (FAO),,1999,54575000
Western Europe (FAO),,2000,53630000
Western Europe (FAO),,2001,53508000
Western Europe (FAO),,2002,53530000
Western Europe (FAO),,2003,51058000
Western Europe (FAO),,2004,51560000
Western Europe (FAO),,2005,50925000
Western Europe (FAO),,2006,49780000
Western Europe (FAO),,2007,50151000
Western Europe (FAO),,2008,41583000
Western Europe (FAO),,2009,38119000
Western Europe (FAO),,2010,37304000
Western Europe (FAO),,2011,40493000
Western Europe (FAO),,2012,38740000
Western Europe (FAO),,2013,38175000
Western Europe (FAO),,2014,38953000
Western Europe (FAO),,2015,38028000
Western Europe (FAO),,2016,34747000
Western Europe (FAO),,2017,32692000
Western Europe (FAO),,2018,31404000
Western Europe (FAO),,2019,31183000
Western Europe (FAO),,2020,31072000
Western Europe (FAO),,2021,18247000
World,OWID_WRL,1961,271336000
World,OWID_WRL,1962,270866000
World,OWID_WRL,1963,274420000
World,OWID_WRL,1964,276557000
World,OWID_WRL,1965,280891000
World,OWID_WRL,1966,289911000
World,OWID_WRL,1967,298260000
World,OWID_WRL,1968,311902000
World,OWID_WRL,1969,324310000
World,OWID_WRL,1970,333175000
World,OWID_WRL,1971,362969000
World,OWID_WRL,1972,384273000
World,OWID_WRL,1973,400651000
World,OWID_WRL,1974,427283000
World,OWID_WRL,1975,444813000
World,OWID_WRL,1976,467674000
World,OWID_WRL,1977,495767000
World,OWID_WRL,1978,497078000
World,OWID_WRL,1979,503963000
World,OWID_WRL,1980,496627000
World,OWID_WRL,1981,493321000
World,OWID_WRL,1982,498315000
World,OWID_WRL,1983,510206000
World,OWID_WRL,1984,518665000
World,OWID_WRL,1985,524350000
World,OWID_WRL,1986,536578000
World,OWID_WRL,1987,565185000
World,OWID_WRL,1988,577021000
World,OWID_WRL,1989,539531000
