Entity,Code,Year,Geese | 00001072 || Stocks | 005112 || animals
World,OWID_WRL,2006,337164000
World,OWID_WRL,2007,306688000
World,OWID_WRL,2008,354456000
World,OWID_WRL,2009,371243000
World,OWID_WRL,2010,390781000
World,OWID_WRL,2011,340033000
World,OWID_WRL,2012,351544000
World,OWID_WRL,2013,347410000
World,OWID_WRL,2014,338606000
World,OWID_WRL,2015,351359000
World,OWID_WRL,2016,351149000
World,OWID_WRL,2017,364377000
World,OWID_WRL,2018,364034000
World,OWID_WRL,2019,362657000
World,OWID_WRL,2020,361294000
World,OWID_WRL,2021,363132000
Yugoslavia,OWID_YGS,1961,1444000
Yugoslavia,OWID_YGS,1962,1415000
Yugoslavia,OWID_YGS,1963,1527000
Yugoslavia,OWID_YGS,1964,1656000
Yugoslavia,OWID_YGS,1965,1571000
Yugoslavia,OWID_YGS,1966,1591000
Yugoslavia,OWID_YGS,1967,1765000
Yugoslavia,OWID_YGS,1968,1871000
Yugoslavia,OWID_YGS,1969,1931000
Yugoslavia,OWID_YGS,1970,1961000
Yugoslavia,OWID_YGS,1971,2202000
Yugoslavia,OWID_YGS,1972,1985000
Yugoslavia,OWID_YGS,1973,2116000
Yugoslavia,OWID_YGS,1974,2351000
Yugoslavia,OWID_YGS,1975,1595000
Yugoslavia,OWID_YGS,1976,1750000
Yugoslavia,OWID_YGS,1977,1868000
Yugoslavia,OWID_YGS,1978,1933000
Yugoslavia,OWID_YGS,1979,1476000
Yugoslavia,OWID_YGS,1980,1513000
Yugoslavia,OWID_YGS,1981,1577000
Yugoslavia,OWID_YGS,1982,1618000
Yugoslavia,OWID_YGS,1983,1394000
Yugoslavia,OWID_YGS,1984,1495000
Yugoslavia,OWID_YGS,1985,1691000
Yugoslavia,OWID_YGS,1986,1800000
Yugoslavia,OWID_YGS,1987,1998000
Yugoslavia,OWID_YGS,1988,2080000
Yugoslavia,OWID_YGS,1989,1980000
Yugoslavia,OWID_YGS,1990,1941000
Yugoslavia,OWID_YGS,1991,1900000
