Entity,Code,Year,Turkeys | 00001079 || Stocks | 005112 || animals
Tunisia,TUN,2003,3862000
Tunisia,TUN,2004,4907000
Tunisia,TUN,2005,5174000
Tunisia,TUN,2006,4466000
Tunisia,TUN,2007,6301000
Tunisia,TUN,2008,6387000
Tunisia,TUN,2009,6722000
Tunisia,TUN,2010,7919000
Tunisia,TUN,2011,6927000
Tunisia,TUN,2012,10039000
Tunisia,TUN,2013,9910000
Tunisia,TUN,2014,10635000
Tunisia,TUN,2015,10964000
Tunisia,TUN,2016,11564000
Tunisia,TUN,2017,11091000
Tunisia,TUN,2018,11719000
Tunisia,TUN,2019,12198000
Tunisia,TUN,2020,12717000
Tunisia,TUN,2021,13225000
Turkey,TUR,1961,1675000
Turkey,TUR,1962,1687000
Turkey,TUR,1963,1716000
Turkey,TUR,1964,1708000
Turkey,TUR,1965,1669000
Turkey,TUR,1966,1751000
Turkey,TUR,1967,1796000
Turkey,TUR,1968,1773000
Turkey,TUR,1969,1955000
Turkey,TUR,1970,2023000
Turkey,TUR,1971,1983000
Turkey,TUR,1972,2078000
Turkey,TUR,1973,2169000
Turkey,TUR,1974,2348000
Turkey,TUR,1975,2346000
Turkey,TUR,1976,2252000
Turkey,TUR,1977,2492000
Turkey,TUR,1978,2537000
Turkey,TUR,1979,2500000
Turkey,TUR,1980,2705000
Turkey,TUR,1981,2866000
Turkey,TUR,1982,2906000
Turkey,TUR,1983,3072000
Turkey,TUR,1984,3162000
Turkey,TUR,1985,3288000
Turkey,TUR,1986,3315000
Turkey,TUR,1987,3207000
Turkey,TUR,1988,2946000
Turkey,TUR,1989,2974000
Turkey,TUR,1990,3101000
Turkey,TUR,1991,3133000
Turkey,TUR,1992,3333000
Turkey,TUR,1993,3340000
Turkey,TUR,1994,3442000
Turkey,TUR,1995,3291000
Turkey,TUR,1996,3064000
Turkey,TUR,1997,5328000
Turkey,TUR,1998,3805000
Turkey,TUR,1999,3763000
Turkey,TUR,2000,3682000
Turkey,TUR,2001,3254000
Turkey,TUR,2002,3092000
Turkey,TUR,2003,3994000
Turkey,TUR,2004,3902000
Turkey,TUR,2005,3697000
Turkey,TUR,2006,3227000
Turkey,TUR,2007,2675000
Turkey,TUR,2008,3230000
Turkey,TUR,2009,2755000
Turkey,TUR,2010,2942000
Turkey,TUR,2011,2563000
Turkey,TUR,2012,2761000
Turkey,TUR,2013,2925000
Turkey,TUR,2014,2990000
Turkey,TUR,2015,2828000
Turkey,TUR,2016,3183000
Turkey,TUR,2017,3872000
Turkey,TUR,2018,4043000
Turkey,TUR,2019,4541000
Turkey,TUR,2020,4798000
Turkey,TUR,2021,4704000
Turkmenistan,TKM,1992,300000
Turkmenistan,TKM,1993,300000
Turkmenistan,TKM,1994,200000
Turkmenistan,TKM,1995,200000
Turkmenistan,TKM,1996,300000
Turkmenistan,TKM,1997,300000
Turkmenistan,TKM,1998,250000
Turkmenistan,TKM,1999,250000
Turkmenistan,TKM,2000,250000
Turkmenistan,TKM,2001,200000
Turkmenistan,TKM,2002,200000
Turkmenistan,TKM,2003,200000
Turkmenistan,TKM,2004,200000
Turkmenistan,TKM,2005,200000
Turkmenistan,TKM,2006,200000
Turkmenistan,TKM,2007,200000
Turkmenistan,TKM,2008,600000
Turkmenistan,TKM,2009,500000
Turkmenistan,TKM,2010,500000
Turkmenistan,TKM,2011,500000
Turkmenistan,TKM,2012,500000
Turkmenistan,TKM,2013,500000
Turkmenistan,TKM,2014,500000
Turkmenistan,TKM,2015,495000
Turkmenistan,TKM,2016,498000
Turkmenistan,TKM,2017,485000
Turkmenistan,TKM,2018,474000
Turkmenistan,TKM,2019,473000
Turkmenistan,TKM,2020,474000
Turkmenistan,TKM,2021,474000
USSR,OWID_USS,1961,68000000
USSR,OWID_USS,1962,54300000
USSR,OWID_USS,1963,38500000
USSR,OWID_USS,1964,22400000
USSR,OWID_USS,1965,16972000
USSR,OWID_USS,1966,16637000
USSR,OWID_USS,1967,13067000
USSR,OWID_USS,1968,11946000
USSR,OWID_USS,1969,12220000
USSR,OWID_USS,1970,18377000
USSR,OWID_USS,1971,31648000
USSR,OWID_USS,1972,32581000
USSR,OWID_USS,1973,28904000
USSR,OWID_USS,1974,32980000
USSR,OWID_USS,1975,38000000
USSR,OWID_USS,1976,21000000
USSR,OWID_USS,1977,40000000
USSR,OWID_USS,1978,55000000
USSR,OWID_USS,1979,60000000
USSR,OWID_USS,1980,64000000
USSR,OWID_USS,1981,65000000
USSR,OWID_USS,1982,62000000
USSR,OWID_USS,1983,61000000
USSR,OWID_USS,1984,62000000
USSR,OWID_USS,1985,56200000
USSR,OWID_USS,1986,55600000
USSR,OWID_USS,1987,49000000
USSR,OWID_USS,1988,48000000
USSR,OWID_USS,1989,47000000
USSR,OWID_USS,1990,37900000
USSR,OWID_USS,1991,37500000
Ukraine,UKR,1992,3139000
Ukraine,UKR,1993,2766000
Ukraine,UKR,1994,2641000
Ukraine,UKR,1995,2365000
Ukraine,UKR,1996,2237000
Ukraine,UKR,1997,2210000
Ukraine,UKR,1998,2160000
Ukraine,UKR,1999,2286000
Ukraine,UKR,2000,2266000
Ukraine,UKR,2001,2272000
Ukraine,UKR,2002,2349000
Ukraine,UKR,2003,2464000
Ukraine,UKR,2004,2316000
Ukraine,UKR,2005,2366000
Ukraine,UKR,2006,1883000
Ukraine,UKR,2007,2230000
Ukraine,UKR,2008,2077000
Ukraine,UKR,2009,2212000
Ukraine,UKR,2010,1811000
Ukraine,UKR,2011,1884000
Ukraine,UKR,2012,1742000
Ukraine,UKR,2013,1775000
Ukraine,UKR,2014,1981000
Ukraine,UKR,2015,2115000
Ukraine,UKR,2016,1825000
Ukraine,UKR,2017,1575000
Ukraine,UKR,2018,1951000
Ukraine,UKR,2019,1707000
Ukraine,UKR,2020,1939000
Ukraine,UKR,2021,1569000
United Kingdom,GBR,1961,3980000
United Kingdom,GBR,1962,3367000
United Kingdom,GBR,1963,3813000
United Kingdom,GBR,1964,3896000
United Kingdom,GBR,1965,4430000
United Kingdom,GBR,1966,3971000
United Kingdom,GBR,1967,4053000
United Kingdom,GBR,1968,4354000
United Kingdom,GBR,1969,4474000
United Kingdom,GBR,1970,4796000
United Kingdom,GBR,1971,4551000
United Kingdom,GBR,1972,5288000
United Kingdom,GBR,1973,6515000
United Kingdom,GBR,1974,6194000
United Kingdom,GBR,1975,5002000
United Kingdom,GBR,1976,5905000
United Kingdom,GBR,1977,5108000
United Kingdom,GBR,1978,5376000
United Kingdom,GBR,1979,6359000
United Kingdom,GBR,1980,6519000
United Kingdom,GBR,1981,8167000
United Kingdom,GBR,1982,7672000
United Kingdom,GBR,1983,8198000
United Kingdom,GBR,1984,7134000
United Kingdom,GBR,1985,7864000
United Kingdom,GBR,1986,8952000
United Kingdom,GBR,1987,8840000
United Kingdom,GBR,1988,9403000
United Kingdom,GBR,1989,9628000
United Kingdom,GBR,1990,9596000
United Kingdom,GBR,1991,9759000
United Kingdom,GBR,1992,10202000
United Kingdom,GBR,1993,10225000
United Kingdom,GBR,1994,12106000
United Kingdom,GBR,1995,12408000
United Kingdom,GBR,1996,13200000
United Kingdom,GBR,1997,13100000
United Kingdom,GBR,1998,12100000
United Kingdom,GBR,1999,10600000
United Kingdom,GBR,2000,12215000
United Kingdom,GBR,2001,12803000
United Kingdom,GBR,2002,11193000
United Kingdom,GBR,2003,7522000
United Kingdom,GBR,2004,7297000
United Kingdom,GBR,2005,6935000
United Kingdom,GBR,2006,6123000
United Kingdom,GBR,2007,3832000
United Kingdom,GBR,2008,5514000
United Kingdom,GBR,2009,4400000
United Kingdom,GBR,2010,3900000
United Kingdom,GBR,2011,3930000
United Kingdom,GBR,2012,3747000
United Kingdom,GBR,2013,4100000
United Kingdom,GBR,2014,3800000
United Kingdom,GBR,2015,4300000
United Kingdom,GBR,2016,4200000
United Kingdom,GBR,2017,4100000
United Kingdom,GBR,2018,4100000
United Kingdom,GBR,2019,3900000
United Kingdom,GBR,2020,3700000
United Kingdom,GBR,2021,3800000
United States,USA,1961,107496000
United States,USA,1962,91837000
United States,USA,1963,93849000
United States,USA,1964,100892000
United States,USA,1965,105703000
United States,USA,1966,116285000
United States,USA,1967,126314000
United States,USA,1968,106512000
United States,USA,1969,106529000
United States,USA,1970,116139000
United States,USA,1971,119657000
United States,USA,1972,128664000
United States,USA,1973,132231000
United States,USA,1974,131909000
United States,USA,1975,124165000
United States,USA,1976,140021000
United States,USA,1977,136390000
United States,USA,1978,138939000
United States,USA,1979,156457000
United States,USA,1980,165243000
United States,USA,1981,170876000
United States,USA,1982,165464000
United States,USA,1983,170723000
United States,USA,1984,171296000
United States,USA,1985,185427000
United States,USA,1986,207232000
United States,USA,1987,240438000
United States,USA,1988,242421000
United States,USA,1989,261394000
United States,USA,1990,282445000
United States,USA,1991,95000000
United States,USA,1992,97000000
United States,USA,1993,96000000
United States,USA,1994,96000000
United States,USA,1995,97000000
United States,USA,1996,101000000
United States,USA,1997,100000000
United States,USA,1998,95000000
United States,USA,1999,90000000
United States,USA,2000,90000000
United States,USA,2001,91000000
United States,USA,2002,92000000
United States,USA,2003,90000000
United States,USA,2004,85000000
United States,USA,2005,83000000
United States,USA,2006,85000000
United States,USA,2007,89000000
United States,USA,2008,91000000
United States,USA,2009,82000000
United States,USA,2010,81000000
United States,USA,2011,83000000
United States,USA,2012,84000000
United States,USA,2013,80000000
United States,USA,2014,79000000
United States,USA,2015,78000000
United States,USA,2016,81000000
United States,USA,2017,82000000
United States,USA,2018,79000000
United States,USA,2019,76000000
United States,USA,2020,75000000
United States,USA,2021,72000000
Upper-middle-income countries,,1961,79397000
Upper-middle-income countries,,1962,65988000
Upper-middle-income countries,,1963,49772000
Upper-middle-income countries,,1964,34613000
Upper-middle-income countries,,1965,29617000
Upper-middle-income countries,,1966,30228000
Upper-middle-income countries,,1967,26782000
Upper-middle-income countries,,1968,26631000
Upper-middle-income countries,,1969,26822000
Upper-middle-income countries,,1970,33971000
Upper-middle-income countries,,1971,47740000
Upper-middle-income countries,,1972,47633000
Upper-middle-income countries,,1973,45239000
Upper-middle-income countries,,1974,50799000
Upper-middle-income countries,,1975,56444000
Upper-middle-income countries,,1976,39794000
Upper-middle-income countries,,1977,59732000
Upper-middle-income countries,,1978,75135000
Upper-middle-income countries,,1979,80026000
Upper-middle-income countries,,1980,84384000
Upper-middle-income countries,,1981,86928000
Upper-middle-income countries,,1982,84753000
Upper-middle-income countries,,1983,83963000
Upper-middle-income countries,,1984,86339000
Upper-middle-income countries,,1985,81296000
Upper-middle-income countries,,1986,79332000
Upper-middle-income countries,,1987,72490000
Upper-middle-income countries,,1988,70867000
Upper-middle-income countries,,1989,68991000
Upper-middle-income countries,,1990,60201000
Upper-middle-income countries,,1991,58145000
Upper-middle-income countries,,1992,27062000
Upper-middle-income countries,,1993,28192000
Upper-middle-income countries,,1994,27318000
Upper-middle-income countries,,1995,24910000
Upper-middle-income countries,,1996,24826000
Upper-middle-income countries,,1997,27213000
Upper-middle-income countries,,1998,27107000
Upper-middle-income countries,,1999,28334000
Upper-middle-income countries,,2000,29912000
Upper-middle-income countries,,2001,32097000
Upper-middle-income countries,,2002,33551000
Upper-middle-income countries,,2003,35864000
Upper-middle-income countries,,2004,38617000
Upper-middle-income countries,,2005,36585000
Upper-middle-income countries,,2006,35841000
Upper-middle-income countries,,2007,40274000
Upper-middle-income countries,,2008,45175000
Upper-middle-income countries,,2009,45021000
Upper-middle-income countries,,2010,46349000
Upper-middle-income countries,,2011,46676000
Upper-middle-income countries,,2012,47923000
Upper-middle-income countries,,2013,49567000
Upper-middle-income countries,,2014,49944000
Upper-middle-income countries,,2015,50521000
Upper-middle-income countries,,2016,56360000
Upper-middle-income countries,,2017,57261000
Upper-middle-income countries,,2018,56722000
Upper-middle-income countries,,2019,57274000
Upper-middle-income countries,,2020,58036000
Upper-middle-income countries,,2021,58194000
Uruguay,URY,1961,122000
Uruguay,URY,1962,110000
Uruguay,URY,1963,100000
Uruguay,URY,1964,90000
Uruguay,URY,1965,80000
Uruguay,URY,1966,74000
Uruguay,URY,1967,67000
Uruguay,URY,1968,70000
Uruguay,URY,1969,80000
Uruguay,URY,1970,92000
Uruguay,URY,1971,90000
Uruguay,URY,1972,85000
Uruguay,URY,1973,88000
Uruguay,URY,1974,90000
Uruguay,URY,1975,92000
Uruguay,URY,1976,94000
Uruguay,URY,1977,94000
Uruguay,URY,1978,96000
Uruguay,URY,1979,98000
Uruguay,URY,1980,98000
Uruguay,URY,1981,100000
Uruguay,URY,1982,100000
Uruguay,URY,1983,100000
Uruguay,URY,1984,100000
Uruguay,URY,1985,100000
Uruguay,URY,1986,105000
Uruguay,URY,1987,105000
Uruguay,URY,1988,110000
Uruguay,URY,1989,110000
Uruguay,URY,1990,110000
Uzbekistan,UZB,1992,1200000
Uzbekistan,UZB,1993,1181000
Uzbekistan,UZB,1994,685000
Uzbekistan,UZB,1995,620000
Uzbekistan,UZB,1996,370000
Uzbekistan,UZB,1997,469000
Uzbekistan,UZB,1998,279000
Uzbekistan,UZB,1999,335000
Uzbekistan,UZB,2000,421000
Uzbekistan,UZB,2001,410000
Uzbekistan,UZB,2002,429000
Uzbekistan,UZB,2003,355000
Uzbekistan,UZB,2004,476000
Uzbekistan,UZB,2005,334000
Uzbekistan,UZB,2006,440000
Uzbekistan,UZB,2007,488000
Uzbekistan,UZB,2008,469000
Uzbekistan,UZB,2009,505000
Uzbekistan,UZB,2010,453000
Uzbekistan,UZB,2011,500000
Uzbekistan,UZB,2012,618000
Uzbekistan,UZB,2013,685000
Uzbekistan,UZB,2014,663000
Uzbekistan,UZB,2015,676000
Uzbekistan,UZB,2016,649000
Uzbekistan,UZB,2017,637000
Uzbekistan,UZB,2018,664000
Uzbekistan,UZB,2019,684000
Uzbekistan,UZB,2020,700000
Uzbekistan,UZB,2021,716000
Western Asia (FAO),,1961,2780000
Western Asia (FAO),,1962,2635000
Western Asia (FAO),,1963,2735000
Western Asia (FAO),,1964,2696000
Western Asia (FAO),,1965,2630000
Western Asia (FAO),,1966,2824000
Western Asia (FAO),,1967,2990000
Western Asia (FAO),,1968,3040000
Western Asia (FAO),,1969,3274000
Western Asia (FAO),,1970,3430000
Western Asia (FAO),,1971,4114000
Western Asia (FAO),,1972,3706000
Western Asia (FAO),,1973,4067000
Western Asia (FAO),,1974,5163000
Western Asia (FAO),,1975,5711000
Western Asia (FAO),,1976,6116000
Western Asia (FAO),,1977,7174000
Western Asia (FAO),,1978,7435000
Western Asia (FAO),,1979,7773000
Western Asia (FAO),,1980,7986000
Western Asia (FAO),,1981,5780000
Western Asia (FAO),,1982,9136000
Western Asia (FAO),,1983,11563000
Western Asia (FAO),,1984,9119000
Western Asia (FAO),,1985,8666000
Western Asia (FAO),,1986,10678000
Western Asia (FAO),,1987,9879000
Western Asia (FAO),,1988,7720000
Western Asia (FAO),,1989,5721000
Western Asia (FAO),,1990,5237000
Western Asia (FAO),,1991,6258000
Western Asia (FAO),,1992,9549000
Western Asia (FAO),,1993,9577000
Western Asia (FAO),,1994,9727000
Western Asia (FAO),,1995,9134000
Western Asia (FAO),,1996,9330000
Western Asia (FAO),,1997,11509000
Western Asia (FAO),,1998,9934000
Western Asia (FAO),,1999,10292000
Western Asia (FAO),,2000,10105000
Western Asia (FAO),,2001,9773000
Western Asia (FAO),,2002,8881000
Western Asia (FAO),,2003,10320000
Western Asia (FAO),,2004,9882000
Western Asia (FAO),,2005,9851000
Western Asia (FAO),,2006,8890000
Western Asia (FAO),,2007,8795000
Western Asia (FAO),,2008,8775000
Western Asia (FAO),,2009,8096000
Western Asia (FAO),,2010,8657000
Western Asia (FAO),,2011,8116000
Western Asia (FAO),,2012,8170000
Western Asia (FAO),,2013,8057000
Western Asia (FAO),,2014,8371000
Western Asia (FAO),,2015,8952000
Western Asia (FAO),,2016,8756000
Western Asia (FAO),,2017,9464000
Western Asia (FAO),,2018,9511000
Western Asia (FAO),,2019,9460000
Western Asia (FAO),,2020,9960000
Western Asia (FAO),,2021,10043000
Western Europe (FAO),,1961,2019000
Western Europe (FAO),,1962,2010000
Western Europe (FAO),,1963,2105000
Western Europe (FAO),,1964,2151000
Western Europe (FAO),,1965,2267000
Western Europe (FAO),,1966,2271000
Western Europe (FAO),,1967,2286000
Western Europe (FAO),,1968,2565000
Western Europe (FAO),,1969,3665000
Western Europe (FAO),,1970,4370000
Western Europe (FAO),,1971,5528000
Western Europe (FAO),,1972,6403000
Western Europe (FAO),,1973,11082000
Western Europe (FAO),,1974,12429000
Western Europe (FAO),,1975,12185000
Western Europe (FAO),,1976,11327000
Western Europe (FAO),,1977,12959000
Western Europe (FAO),,1978,13441000
Western Europe (FAO),,1979,14607000
Western Europe (FAO),,1980,16692000
Western Europe (FAO),,1981,18391000
Western Europe (FAO),,1982,21027000
Western Europe (FAO),,1983,18948000
Western Europe (FAO),,1984,18979000
Western Europe (FAO),,1985,23932000
Western Europe (FAO),,1986,24554000
Western Europe (FAO),,1987,26440000
Western Europe (FAO),,1988,28739000
Western Europe (FAO),,1989,28933000
Western Europe (FAO),,1990,33883000
Western Europe (FAO),,1991,36167000
Western Europe (FAO),,1992,39437000
Western Europe (FAO),,1993,41057000
Western Europe (FAO),,1994,43931000
Western Europe (FAO),,1995,46482000
Western Europe (FAO),,1996,46581000
Western Europe (FAO),,1997,48086000
Western Europe (FAO),,1998,49027000
Western Europe (FAO),,1999,48829000
Western Europe (FAO),,2000,49612000
Western Europe (FAO),,2001,49842000
Western Europe (FAO),,2002,47491000
Western Europe (FAO),,2003,46864000
Western Europe (FAO),,2004,41996000
Western Europe (FAO),,2005,41429000
Western Europe (FAO),,2006,40799000
Western Europe (FAO),,2007,39938000
Western Europe (FAO),,2008,38400000
Western Europe (FAO),,2009,38104000
Western Europe (FAO),,2010,37504000
Western Europe (FAO),,2011,36790000
Western Europe (FAO),,2012,36125000
Western Europe (FAO),,2013,35139000
Western Europe (FAO),,2014,34279000
Western Europe (FAO),,2015,35575000
Western Europe (FAO),,2016,34797000
Western Europe (FAO),,2017,33753000
Western Europe (FAO),,2018,32370000
Western Europe (FAO),,2019,31765000
Western Europe (FAO),,2020,31602000
Western Europe (FAO),,2021,31527000
World,OWID_WRL,1961,204241000
World,OWID_WRL,1962,174077000
World,OWID_WRL,1963,161262000
World,OWID_WRL,1964,153758000
World,OWID_WRL,1965,154790000
World,OWID_WRL,1966,166655000
World,OWID_WRL,1967,174158000
World,OWID_WRL,1968,155205000
World,OWID_WRL,1969,157950000
World,OWID_WRL,1970,178971000
World,OWID_WRL,1971,201685000
World,OWID_WRL,1972,213432000
World,OWID_WRL,1973,223539000
World,OWID_WRL,1974,231885000
World,OWID_WRL,1975,228196000
World,OWID_WRL,1976,227822000
World,OWID_WRL,1977,246924000
World,OWID_WRL,1978,267148000
World,OWID_WRL,1979,295629000
World,OWID_WRL,1980,313887000
World,OWID_WRL,1981,323465000
World,OWID_WRL,1982,321939000
World,OWID_WRL,1983,328225000
World,OWID_WRL,1984,327290000
World,OWID_WRL,1985,343277000
World,OWID_WRL,1986,368585000
World,OWID_WRL,1987,397579000
World,OWID_WRL,1988,399323000
World,OWID_WRL,1989,416604000
World,OWID_WRL,1990,439502000
World,OWID_WRL,1991,249631000
World,OWID_WRL,1992,230974000
World,OWID_WRL,1993,232974000
World,OWID_WRL,1994,245667000
World,OWID_WRL,1995,251270000
World,OWID_WRL,1996,261898000
World,OWID_WRL,1997,264590000
World,OWID_WRL,1998,261612000
World,OWID_WRL,1999,258650000
World,OWID_WRL,2000,268019000
World,OWID_WRL,2001,277375000
World,OWID_WRL,2002,286376000
World,OWID_WRL,2003,275123000
World,OWID_WRL,2004,272551000
World,OWID_WRL,2005,269748000
World,OWID_WRL,2006,272783000
World,OWID_WRL,2007,283874000
World,OWID_WRL,2008,290969000
World,OWID_WRL,2009,280579000
World,OWID_WRL,2010,283977000
World,OWID_WRL,2011,286631000
World,OWID_WRL,2012,292463000
World,OWID_WRL,2013,289513000
World,OWID_WRL,2014,289543000
World,OWID_WRL,2015,291380000
World,OWID_WRL,2016,300549000
World,OWID_WRL,2017,299577000
World,OWID_WRL,2018,296796000
World,OWID_WRL,2019,296075000
World,OWID_WRL,2020,296001000
World,OWID_WRL,2021,293187000
Yugoslavia,OWID_YGS,1961,866000
Yugoslavia,OWID_YGS,1962,849000
Yugoslavia,OWID_YGS,1963,459000
Yugoslavia,OWID_YGS,1964,487000
Yugoslavia,OWID_YGS,1965,629000
