url,content,type,position
https://africaanimalmedia.com/2024/03/07/can-myths-be-a-saving-grace-for-non-humans-in-africa/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,64
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,84 Year Old Cherished Pet Crocodile Dies,text,3
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Stories by Ademu Usman Idakwo,text,5
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"The oldest Crocodile that lived in Ibadan,Oyo statein Nigeria has died.The 84-year-old reptile lived at Delesolu palace, Oje in Ibadan, an ancient city in Nigeria.The palace in which the ancient crocodile lived and died is known for rearingcrocodilesas pets.Head of the family in the palace, Chief Raufu Delesolu ( Ayingun Olubadan) said the crocodile was brought to Igbejo Delesolu in 1940 after the first one was bought by some European tourists.",text,6
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"He disclosed that since then, it has resided in the Delesolu compound until its recent death.He said people from various work of life and backgrounds, including Africans and white visitors, enjoyed seeing and feeding it with different foods.The crocodile predated the birth of the head of the family according to him.He said the crocodile was a family member but not worshipped as a deity by the ancestors but was a cherished pet.He recalled that sometimes when the reptile ventured out during the heavy rains, prompting a search by men in the compound to bring it back safely.The familymourned the loss as the crocodile was buried in the compound.",text,7
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Can Myths Be A Saving Grace For Non- humans In Africa,text,8
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Nigeria Proposes Law To Protect WIld Life,text,9
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,AAM Staff,text,10
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,11
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Nigeria Proposes Law To Protect WIld Life,text,12
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Stay Connected test,text,13
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,14
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"Farm Centre Produces Herbal Supplements As Vaccines Alternative For Livestock, Birds In Nigeria",text,15
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,16
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Three Thousand Home Animals to be vaccinated In Kogi,text,17
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,18
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Our Sincere Appreciations   To You All,text,19
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,20
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"1,468 Farm Centers  Adopt Herbal Supplements To Boost Animals Health In Nigeria",text,21
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,22
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Three Thousand Home Animals to be vaccinated In Kogi,text,23
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,24
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,25
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,26
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,27
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,28
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,29
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,30
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,NGO  Announces Vegan Festival In Uganda,text,31
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,32
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Nigeria Proposes Law To Protect WIld Life,text,33
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,34
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,84 Year Old Cherished Pet Crocodile Dies,text,35
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,36
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Can Myths Be A Saving Grace For Non- humans In Africa,text,37
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Recent News,text,38
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,39
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,NGO  Announces Vegan Festival In Uganda,text,40
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,41
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Nigeria Proposes Law To Protect WIld Life,text,42
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,43
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,84 Year Old Cherished Pet Crocodile Dies,text,44
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,45
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Can Myths Be A Saving Grace For Non- humans In Africa,text,46
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,47
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,This medium will focus on Nigeria and Africa to secure a better life for both Companions and Farmed Animals through effective dissemination of information about cruelty to them and horrendous conditions.,text,48
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,Follow Us,text,49
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,50
https://africaanimalmedia.com/2024/04/05/84-year-old-cherished-pet-crocodile-dies/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,51
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,Nigeria Proposes Law To Protect WIld Life,text,3
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,By Ademu Usman Idakwo,text,5
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"A Federal lawmaker , representing Kwande/ Ushongo Federal Constituency in the House of Representatives in Nigeria from Benue State, Hon. Terseer Ugbor,  has decried the bad rating of Nigeria as a global center  forwildlifetrafficking in the recent years.",text,6
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"Ugbor ,  Deputy Chairman, House Committee on Environment has lamented the illegal activities of poachers and smugglers in Nigeria, even as he called for action to stop the trend.",text,7
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"The federal lawmaker said  addressing these issues requires multifaceted approach, stricter enforcement, community engagement, and international cooperation which will in turn play crucial role in bringing this to an end.",text,8
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,He stated this in Abuja at  the National Assembly Complex  in a one day policy dialogue on “The Endangered Species Conservation and Protection Bill 2024″.,text,9
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"The lawmaker  who sponsored the bill, said the activities of poachers portend grave dangers to the nation’s economy.",text,10
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"The lawmaker said “Nigeria has emerged with the unenviable status as a global hub for wildlife trafficking in recent years, and continues to be considered as one. Nigeria must therefore act quickly and work to reverse this negative status and threat to our beautiful country and the world.",text,11
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,“The passage of this legislation will mark a major milestone for global conservation efforts and Nigeria’s international image. The passage of this bill will also advance the legislative agenda of the 10th House of Representatives for Nigeria’s environmental sustainability.”,text,12
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"He equally  noted that, the proposed legislation is “Aimed to address threats to biodiversity in Nigeria and across Africa by providing a consistent and strong legal framework to put an end to wildlife trafficking.",text,13
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,He stressed thatbiodiversityis threatened by the actions of wildlife criminals even as he noted that insecurity and zoonotic diseases such as COVID-19 have been traced to vices associated with wildlife criminality.,text,14
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"The Lawmaker further commended the Environmental Investigation Agency,Africa Nature Investors Foundation, and Wild Africa Fund for their input in the bill even as he acknowledged the donations of the UK Illegal Wildlife Trade Challenge Fund, the US State Department Bureau of International Narcotics and LawEnforcement Affairs, as well as the Pangolin Conservation Fund.",text,15
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,84 Year Old Cherished Pet Crocodile Dies,text,16
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,NGO  Announces Vegan Festival In Uganda,text,17
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,AAM Staff,text,18
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,19
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,NGO  Announces Vegan Festival In Uganda,text,20
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,Stay Connected test,text,21
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,22
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,"Farm Centre Produces Herbal Supplements As Vaccines Alternative For Livestock, Birds In Nigeria",text,23
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,24
https://africaanimalmedia.com/2024/05/16/nigeria-proposes-to-protect-wild-life/,Three Thousand Home Animals to be vaccinated In Kogi,text,25
